"TIME","GEO","UNIT","ICHA11_HC","Value","Value_imp"
2012,"Austria","Million euro","Inpatient curative and rehabilitative care",11067.97,FALSE
2012,"Austria","Million euro","Inpatient curative care",9644.18,FALSE
2012,"Poland","Million euro","Current health care expenditure (CHE)",25681.21,TRUE
2012,"Poland","Million euro","Curative care and rehabilitative care",15478.29,TRUE
2012,"Poland","Million euro","Curative care",14541.32,TRUE
2012,"Poland","Million euro","Inpatient curative and rehabilitative care",8686.14,TRUE
2012,"Poland","Million euro","Inpatient curative care",8156.45,TRUE
2012,"Portugal","Million euro","Current health care expenditure (CHE)",15742.27,FALSE
2012,"Portugal","Million euro","Curative care and rehabilitative care",10236.64,FALSE
2012,"Portugal","Million euro","Curative care",9600.47,FALSE
2012,"Portugal","Million euro","Inpatient curative and rehabilitative care",2865.44,FALSE
2012,"Portugal","Million euro","Inpatient curative care",2696.89,FALSE
2012,"Romania","Million euro","Current health care expenditure (CHE)",6281.85,FALSE
2012,"Romania","Million euro","Curative care and rehabilitative care",3008.9,FALSE
2012,"Romania","Million euro","Curative care",2843.22,FALSE
2012,"Romania","Million euro","Inpatient curative and rehabilitative care",1675.25,FALSE
2012,"Romania","Million euro","Inpatient curative care",1610.48,FALSE
2012,"Slovenia","Million euro","Current health care expenditure (CHE)",3309.2,TRUE
2012,"Slovenia","Million euro","Curative care and rehabilitative care",1910.05,TRUE
2012,"Slovenia","Million euro","Curative care",1834.32,TRUE
2012,"Slovenia","Million euro","Inpatient curative and rehabilitative care",910.51,TRUE
2012,"Slovenia","Million euro","Inpatient curative care",857.73,TRUE
2012,"Slovakia","Million euro","Current health care expenditure (CHE)",5550.07,FALSE
2012,"Slovakia","Million euro","Curative care and rehabilitative care",2657.63,FALSE
2012,"Slovakia","Million euro","Curative care",2615.61,FALSE
2012,"Slovakia","Million euro","Inpatient curative and rehabilitative care",1200.14,FALSE
2012,"Slovakia","Million euro","Inpatient curative care",1198.61,FALSE
2012,"Finland","Million euro","Current health care expenditure (CHE)",19271,FALSE
2012,"Finland","Million euro","Curative care and rehabilitative care",10811.9,FALSE
2012,"Finland","Million euro","Curative care",10346.97,FALSE
2012,"Finland","Million euro","Inpatient curative and rehabilitative care",4668.58,FALSE
2012,"Finland","Million euro","Inpatient curative care",4433.68,FALSE
2012,"Sweden","Million euro","Current health care expenditure (CHE)",46166.63,FALSE
2012,"Sweden","Million euro","Curative care and rehabilitative care",24020.4,FALSE
2012,"Sweden","Million euro","Curative care",14544.86,TRUE
2012,"Sweden","Million euro","Inpatient curative and rehabilitative care",9802.62,FALSE
2012,"Sweden","Million euro","Inpatient curative care",7162.92,TRUE
2012,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,FALSE
2012,"Iceland","Million euro","Curative care and rehabilitative care",527.56,FALSE
2012,"Iceland","Million euro","Curative care",477.44,FALSE
2012,"Iceland","Million euro","Inpatient curative and rehabilitative care",245.83,FALSE
2012,"Iceland","Million euro","Inpatient curative care",221.62,FALSE
2012,"Liechtenstein","Million euro","Current health care expenditure (CHE)",283.02,TRUE
2012,"Liechtenstein","Million euro","Curative care and rehabilitative care",177.86,TRUE
2012,"Liechtenstein","Million euro","Curative care",157.24,TRUE
2012,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",79.41,TRUE
2012,"Liechtenstein","Million euro","Inpatient curative care",70.7,TRUE
2012,"Norway","Million euro","Current health care expenditure (CHE)",34806.36,FALSE
2012,"Norway","Million euro","Curative care and rehabilitative care",17084.32,FALSE
2012,"Norway","Million euro","Curative care",16427.2,FALSE
2012,"Norway","Million euro","Inpatient curative and rehabilitative care",9525.89,FALSE
2012,"Norway","Million euro","Inpatient curative care",8868.78,FALSE
2012,"Switzerland","Million euro","Current health care expenditure (CHE)",55183.3,FALSE
2012,"Switzerland","Million euro","Curative care and rehabilitative care",29948.06,FALSE
2012,"Switzerland","Million euro","Curative care",27470.58,FALSE
2012,"Switzerland","Million euro","Inpatient curative and rehabilitative care",14961.87,FALSE
2012,"Switzerland","Million euro","Inpatient curative care",13428.86,FALSE
2012,"United Kingdom","Million euro","Current health care expenditure (CHE)",229998.79,TRUE
2012,"United Kingdom","Million euro","Curative care and rehabilitative care",126551.13,TRUE
2012,"United Kingdom","Million euro","Curative care",14544.86,TRUE
2012,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",53271.07,TRUE
2012,"United Kingdom","Million euro","Inpatient curative care",7162.92,TRUE
2012,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",1322.65,TRUE
2012,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",763.08,TRUE
2012,"Bosnia and Herzegovina","Million euro","Curative care",726.79,TRUE
2012,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",410.5,TRUE
2012,"Bosnia and Herzegovina","Million euro","Inpatient curative care",391.3,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",1213033.52,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",651214.95,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Curative care",6278.55,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",324206.51,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",2978.2,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",1474601,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",798747.96,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Curative care",6278.55,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",386040.94,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",2978.2,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",1471573.22,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",797030.29,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Curative care",6278.55,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",385288.98,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",2978.2,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",1285398.21,FALSE
2013,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",691676.89,FALSE
2013,"European Union - 15 countries (1995-2004)","Million euro","Curative care",691676.89,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",337290.76,FALSE
2013,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",691676.89,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",1074381.4,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",575572.5,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",6278.55,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",288322.18,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",1071957.52,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",574309.33,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Curative care",6278.55,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",287646.05,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",1001514.67,FALSE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",536670.5,FALSE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",536670.5,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",271396.76,FALSE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",536670.5,TRUE
2013,"Belgium","Million euro","Current health care expenditure (CHE)",41494.19,FALSE
2013,"Belgium","Million euro","Curative care and rehabilitative care",21494.72,FALSE
2013,"Belgium","Million euro","Curative care",18264.21,FALSE
2013,"Belgium","Million euro","Inpatient curative and rehabilitative care",11636.22,FALSE
2013,"Belgium","Million euro","Inpatient curative care",10454.87,FALSE
2013,"Bulgaria","Million euro","Current health care expenditure (CHE)",3003.51,FALSE
2013,"Bulgaria","Million euro","Curative care and rehabilitative care",1609.06,FALSE
2013,"Bulgaria","Million euro","Curative care",1555.56,FALSE
2013,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",1047.44,FALSE
2013,"Bulgaria","Million euro","Inpatient curative care",999.27,FALSE
2013,"Czechia","Million euro","Current health care expenditure (CHE)",12314.41,FALSE
2013,"Czechia","Million euro","Curative care and rehabilitative care",6689.46,FALSE
2013,"Czechia","Million euro","Curative care",6278.55,FALSE
2013,"Czechia","Million euro","Inpatient curative and rehabilitative care",3180.03,FALSE
2013,"Czechia","Million euro","Inpatient curative care",2978.2,FALSE
2013,"Denmark","Million euro","Current health care expenditure (CHE)",26313.05,FALSE
2013,"Denmark","Million euro","Curative care and rehabilitative care",14787.85,FALSE
2013,"Denmark","Million euro","Curative care",14569.44,FALSE
2013,"Denmark","Million euro","Inpatient curative and rehabilitative care",7184.58,FALSE
2013,"Denmark","Million euro","Inpatient curative care",7184.58,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",309020,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",159571,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",150499,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",85135,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",77115,FALSE
2013,"Estonia","Million euro","Current health care expenditure (CHE)",1137.77,FALSE
2013,"Estonia","Million euro","Curative care and rehabilitative care",650.58,FALSE
2013,"Estonia","Million euro","Curative care",629.61,FALSE
2013,"Estonia","Million euro","Inpatient curative and rehabilitative care",282.84,FALSE
2013,"Estonia","Million euro","Inpatient curative care",275.47,FALSE
2013,"Ireland","Million euro","Current health care expenditure (CHE)",18505.51,FALSE
2013,"Ireland","Million euro","Curative care and rehabilitative care",9968.09,FALSE
2013,"Ireland","Million euro","Curative care",6278.55,TRUE
2013,"Ireland","Million euro","Inpatient curative and rehabilitative care",4409.36,FALSE
2013,"Ireland","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Greece","Million euro","Current health care expenditure (CHE)",15028.19,FALSE
2013,"Greece","Million euro","Curative care and rehabilitative care",9322.54,FALSE
2013,"Greece","Million euro","Curative care",9311.54,FALSE
2013,"Greece","Million euro","Inpatient curative and rehabilitative care",6130.85,FALSE
2013,"Greece","Million euro","Inpatient curative care",6119.85,FALSE
2013,"Spain","Million euro","Current health care expenditure (CHE)",92518.8,FALSE
2013,"Spain","Million euro","Curative care and rehabilitative care",52735.09,FALSE
2013,"Spain","Million euro","Curative care",52735.09,FALSE
2013,"Spain","Million euro","Inpatient curative and rehabilitative care",22238.48,FALSE
2013,"Spain","Million euro","Inpatient curative care",22238.48,FALSE
2013,"France","Million euro","Current health care expenditure (CHE)",242123.42,FALSE
2013,"France","Million euro","Curative care and rehabilitative care",128501.19,FALSE
2013,"France","Million euro","Curative care",103589.88,FALSE
2013,"France","Million euro","Inpatient curative and rehabilitative care",68072.85,FALSE
2013,"France","Million euro","Inpatient curative care",50790.53,FALSE
2013,"Croatia","Million euro","Current health care expenditure (CHE)",2855.23,FALSE
2013,"Croatia","Million euro","Curative care and rehabilitative care",1521.82,FALSE
2013,"Croatia","Million euro","Curative care",1426.48,FALSE
2013,"Croatia","Million euro","Inpatient curative and rehabilitative care",684.13,FALSE
2013,"Croatia","Million euro","Inpatient curative care",641.1,FALSE
2013,"Italy","Million euro","Current health care expenditure (CHE)",141526,FALSE
2013,"Italy","Million euro","Curative care and rehabilitative care",78223,FALSE
2013,"Italy","Million euro","Curative care",6278.55,TRUE
2013,"Italy","Million euro","Inpatient curative and rehabilitative care",41034,FALSE
2013,"Italy","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Cyprus","Million euro","Current health care expenditure (CHE)",1249.79,FALSE
2013,"Cyprus","Million euro","Curative care and rehabilitative care",801.67,FALSE
2013,"Cyprus","Million euro","Curative care",722.33,FALSE
2013,"Cyprus","Million euro","Inpatient curative and rehabilitative care",378.69,FALSE
2013,"Cyprus","Million euro","Inpatient curative care",350,FALSE
2013,"Latvia","Million euro","Current health care expenditure (CHE)",1232.72,FALSE
2013,"Latvia","Million euro","Curative care and rehabilitative care",610.66,FALSE
2013,"Latvia","Million euro","Curative care",582.07,FALSE
2013,"Latvia","Million euro","Inpatient curative and rehabilitative care",293.54,FALSE
2013,"Latvia","Million euro","Inpatient curative care",284.15,FALSE
2013,"Lithuania","Million euro","Current health care expenditure (CHE)",2146.52,FALSE
2013,"Lithuania","Million euro","Curative care and rehabilitative care",1136.58,FALSE
2013,"Lithuania","Million euro","Curative care",1069.68,FALSE
2013,"Lithuania","Million euro","Inpatient curative and rehabilitative care",603.61,FALSE
2013,"Lithuania","Million euro","Inpatient curative care",545.12,FALSE
2013,"Luxembourg","Million euro","Current health care expenditure (CHE)",2570.38,FALSE
2013,"Luxembourg","Million euro","Curative care and rehabilitative care",1407.85,FALSE
2013,"Luxembourg","Million euro","Curative care",1350.97,FALSE
2013,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",667.33,FALSE
2013,"Luxembourg","Million euro","Inpatient curative care",632.53,FALSE
2013,"Hungary","Million euro","Current health care expenditure (CHE)",7396.44,FALSE
2013,"Hungary","Million euro","Curative care and rehabilitative care",3897.18,FALSE
2013,"Hungary","Million euro","Curative care",3626.78,FALSE
2013,"Hungary","Million euro","Inpatient curative and rehabilitative care",1962.09,FALSE
2013,"Hungary","Million euro","Inpatient curative care",1767.62,FALSE
2013,"Malta","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2013,"Malta","Million euro","Curative care and rehabilitative care",442.28,TRUE
2013,"Malta","Million euro","Curative care",414.01,TRUE
2013,"Malta","Million euro","Inpatient curative and rehabilitative care",207.39,TRUE
2013,"Malta","Million euro","Inpatient curative care",179.89,TRUE
2013,"Netherlands","Million euro","Current health care expenditure (CHE)",69900.51,FALSE
2013,"Netherlands","Million euro","Curative care and rehabilitative care",34107.44,FALSE
2013,"Netherlands","Million euro","Curative care",31481.53,FALSE
2013,"Netherlands","Million euro","Inpatient curative and rehabilitative care",13240,FALSE
2013,"Netherlands","Million euro","Inpatient curative care",12404.5,FALSE
2013,"Austria","Million euro","Current health care expenditure (CHE)",33316.59,FALSE
2013,"Austria","Million euro","Curative care and rehabilitative care",19679.76,FALSE
2013,"Austria","Million euro","Curative care",17502.15,FALSE
2013,"Austria","Million euro","Inpatient curative and rehabilitative care",11089.93,FALSE
2013,"Austria","Million euro","Inpatient curative care",9598.4,FALSE
2013,"Poland","Million euro","Current health care expenditure (CHE)",25166.2,FALSE
2013,"Poland","Million euro","Curative care and rehabilitative care",15038.47,FALSE
2013,"Poland","Million euro","Curative care",14128.51,FALSE
2013,"Poland","Million euro","Inpatient curative and rehabilitative care",8478.03,FALSE
2013,"Poland","Million euro","Inpatient curative care",7975.02,FALSE
2013,"Portugal","Million euro","Current health care expenditure (CHE)",15476.7,FALSE
2013,"Portugal","Million euro","Curative care and rehabilitative care",10227.9,FALSE
2013,"Portugal","Million euro","Curative care",9589.28,FALSE
2013,"Portugal","Million euro","Inpatient curative and rehabilitative care",2849.05,FALSE
2013,"Portugal","Million euro","Inpatient curative care",2684.93,FALSE
2013,"Romania","Million euro","Current health care expenditure (CHE)",7467.03,FALSE
2013,"Romania","Million euro","Curative care and rehabilitative care",3428.09,FALSE
2013,"Romania","Million euro","Curative care",3230.05,FALSE
2013,"Romania","Million euro","Inpatient curative and rehabilitative care",1987.23,FALSE
2013,"Romania","Million euro","Inpatient curative care",1891.42,FALSE
2013,"Slovenia","Million euro","Current health care expenditure (CHE)",3309.2,TRUE
2013,"Slovenia","Million euro","Curative care and rehabilitative care",1910.05,TRUE
2013,"Slovenia","Million euro","Curative care",1834.32,TRUE
2013,"Slovenia","Million euro","Inpatient curative and rehabilitative care",910.51,TRUE
2013,"Slovenia","Million euro","Inpatient curative care",857.73,TRUE
2013,"Slovakia","Million euro","Current health care expenditure (CHE)",5583.37,FALSE
2013,"Slovakia","Million euro","Curative care and rehabilitative care",2752.49,FALSE
2013,"Slovakia","Million euro","Curative care",2708.07,FALSE
2013,"Slovakia","Million euro","Inpatient curative and rehabilitative care",1326.96,FALSE
2013,"Slovakia","Million euro","Inpatient curative care",1325.36,FALSE
2013,"Finland","Million euro","Current health care expenditure (CHE)",20034.38,FALSE
2013,"Finland","Million euro","Curative care and rehabilitative care",11431.93,FALSE
2013,"Finland","Million euro","Curative care",10924.95,FALSE
2013,"Finland","Million euro","Inpatient curative and rehabilitative care",4893.7,FALSE
2013,"Finland","Million euro","Inpatient curative care",4642.08,FALSE
2013,"Sweden","Million euro","Current health care expenditure (CHE)",48178,FALSE
2013,"Sweden","Million euro","Curative care and rehabilitative care",24848.87,FALSE
2013,"Sweden","Million euro","Curative care",6278.55,TRUE
2013,"Sweden","Million euro","Inpatient curative and rehabilitative care",10115.93,FALSE
2013,"Sweden","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Iceland","Million euro","Current health care expenditure (CHE)",991.84,FALSE
2013,"Iceland","Million euro","Curative care and rehabilitative care",560.61,FALSE
2013,"Iceland","Million euro","Curative care",508.86,FALSE
2013,"Iceland","Million euro","Inpatient curative and rehabilitative care",257.19,FALSE
2013,"Iceland","Million euro","Inpatient curative care",232.95,FALSE
2013,"Liechtenstein","Million euro","Current health care expenditure (CHE)",276.68,FALSE
2013,"Liechtenstein","Million euro","Curative care and rehabilitative care",174.11,FALSE
2013,"Liechtenstein","Million euro","Curative care",154.02,FALSE
2013,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",79.41,FALSE
2013,"Liechtenstein","Million euro","Inpatient curative care",70.51,FALSE
2013,"Norway","Million euro","Current health care expenditure (CHE)",35129.57,FALSE
2013,"Norway","Million euro","Curative care and rehabilitative care",17274.65,FALSE
2013,"Norway","Million euro","Curative care",16635.84,FALSE
2013,"Norway","Million euro","Inpatient curative and rehabilitative care",9553.72,FALSE
2013,"Norway","Million euro","Inpatient curative care",8914.91,FALSE
2013,"Switzerland","Million euro","Current health care expenditure (CHE)",56143.31,FALSE
2013,"Switzerland","Million euro","Curative care and rehabilitative care",30592.47,FALSE
2013,"Switzerland","Million euro","Curative care",28084.92,FALSE
2013,"Switzerland","Million euro","Inpatient curative and rehabilitative care",15245.48,FALSE
2013,"Switzerland","Million euro","Inpatient curative care",13717.63,FALSE
2013,"United Kingdom","Million euro","Current health care expenditure (CHE)",209392.49,FALSE
2013,"United Kingdom","Million euro","Curative care and rehabilitative care",115369.67,FALSE
2013,"United Kingdom","Million euro","Curative care",6278.55,TRUE
2013,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",48593.48,FALSE
2013,"United Kingdom","Million euro","Inpatient curative care",2978.2,TRUE
2013,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",1289.16,FALSE
2013,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",745.06,FALSE
2013,"Bosnia and Herzegovina","Million euro","Curative care",709.59,FALSE
2013,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",397.73,FALSE
2013,"Bosnia and Herzegovina","Million euro","Inpatient curative care",379.28,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",1177858.74,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",631857.35,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Curative care",631857.35,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",316338.98,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",631857.35,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",1407857.52,FALSE
2014,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",758408.48,FALSE
2014,"European Union - 28 countries (2013-2020)","Million euro","Curative care",758408.48,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",369610.05,FALSE
2014,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",758408.48,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",1404949.74,FALSE
2014,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",756784.52,FALSE
2014,"European Union - 27 countries (2007-2013)","Million euro","Curative care",756784.52,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",368917.2,FALSE
2014,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",756784.52,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",1333671.16,FALSE
2014,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",717423.88,FALSE
2014,"European Union - 15 countries (1995-2004)","Million euro","Curative care",717423.88,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",348033.69,FALSE
2014,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",717423.88,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",1043842.25,FALSE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",558957.21,FALSE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",558957.21,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",281576.77,FALSE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",558957.21,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",1041576.67,FALSE
2014,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",557800.78,FALSE
2014,"Euro area - 18 countries (2014)","Million euro","Curative care",557800.78,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",280956.15,FALSE
2014,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",557800.78,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",1028595.97,FALSE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",550826.77,FALSE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",550826.77,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",277505.34,FALSE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",550826.77,TRUE
2014,"Belgium","Million euro","Current health care expenditure (CHE)",42073.83,FALSE
2014,"Belgium","Million euro","Curative care and rehabilitative care",22079.94,FALSE
2014,"Belgium","Million euro","Curative care",18831.84,FALSE
2014,"Belgium","Million euro","Inpatient curative and rehabilitative care",11818.86,FALSE
2014,"Belgium","Million euro","Inpatient curative care",10600,FALSE
2014,"Bulgaria","Million euro","Current health care expenditure (CHE)",3305.61,FALSE
2014,"Bulgaria","Million euro","Curative care and rehabilitative care",1775.25,FALSE
2014,"Bulgaria","Million euro","Curative care",1730.93,FALSE
2014,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",1116.77,FALSE
2014,"Bulgaria","Million euro","Inpatient curative care",1077.84,FALSE
2014,"Czechia","Million euro","Current health care expenditure (CHE)",11989.32,FALSE
2014,"Czechia","Million euro","Curative care and rehabilitative care",6438.1,FALSE
2014,"Czechia","Million euro","Curative care",5940.23,FALSE
2014,"Czechia","Million euro","Inpatient curative and rehabilitative care",2982.27,FALSE
2014,"Czechia","Million euro","Inpatient curative care",2749.67,FALSE
2014,"Denmark","Million euro","Current health care expenditure (CHE)",27032.54,FALSE
2014,"Denmark","Million euro","Curative care and rehabilitative care",15128.91,FALSE
2014,"Denmark","Million euro","Curative care",14899.99,FALSE
2014,"Denmark","Million euro","Inpatient curative and rehabilitative care",7233.54,FALSE
2014,"Denmark","Million euro","Inpatient curative care",7233.54,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",322481,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",165640,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",156229,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",88615,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",80341,FALSE
2014,"Estonia","Million euro","Current health care expenditure (CHE)",1227.09,FALSE
2014,"Estonia","Million euro","Curative care and rehabilitative care",710.3,FALSE
2014,"Estonia","Million euro","Curative care",686.47,FALSE
2014,"Estonia","Million euro","Inpatient curative and rehabilitative care",303.97,FALSE
2014,"Estonia","Million euro","Inpatient curative care",296.03,FALSE
2014,"Ireland","Million euro","Current health care expenditure (CHE)",18850.22,FALSE
2014,"Ireland","Million euro","Curative care and rehabilitative care",10081.61,FALSE
2014,"Ireland","Million euro","Curative care",5940.23,TRUE
2014,"Ireland","Million euro","Inpatient curative and rehabilitative care",4591.09,FALSE
2014,"Ireland","Million euro","Inpatient curative care",2749.67,TRUE
2014,"Greece","Million euro","Current health care expenditure (CHE)",14024.42,FALSE
2014,"Greece","Million euro","Curative care and rehabilitative care",8612.36,FALSE
2014,"Greece","Million euro","Curative care",8508.72,FALSE
2014,"Greece","Million euro","Inpatient curative and rehabilitative care",5898.35,FALSE
2014,"Greece","Million euro","Inpatient curative care",5794.71,FALSE
2014,"Spain","Million euro","Current health care expenditure (CHE)",93824.25,FALSE
2014,"Spain","Million euro","Curative care and rehabilitative care",53715.02,FALSE
2014,"Spain","Million euro","Curative care",53715.02,FALSE
2014,"Spain","Million euro","Inpatient curative and rehabilitative care",23072.56,FALSE
2014,"Spain","Million euro","Inpatient curative care",23072.56,FALSE
2014,"France","Million euro","Current health care expenditure (CHE)",248958.59,FALSE
2014,"France","Million euro","Curative care and rehabilitative care",132228.26,FALSE
2014,"France","Million euro","Curative care",106458.48,FALSE
2014,"France","Million euro","Inpatient curative and rehabilitative care",69519.87,FALSE
2014,"France","Million euro","Inpatient curative care",51801.07,FALSE
2014,"Croatia","Million euro","Current health care expenditure (CHE)",2907.78,FALSE
2014,"Croatia","Million euro","Curative care and rehabilitative care",1623.96,FALSE
2014,"Croatia","Million euro","Curative care",1531.85,FALSE
2014,"Croatia","Million euro","Inpatient curative and rehabilitative care",692.84,FALSE
2014,"Croatia","Million euro","Inpatient curative care",652.78,FALSE
2014,"Italy","Million euro","Current health care expenditure (CHE)",144317,FALSE
2014,"Italy","Million euro","Curative care and rehabilitative care",79951,FALSE
2014,"Italy","Million euro","Curative care",5940.23,TRUE
2014,"Italy","Million euro","Inpatient curative and rehabilitative care",40795,FALSE
2014,"Italy","Million euro","Inpatient curative care",2749.67,TRUE
2014,"Cyprus","Million euro","Current health care expenditure (CHE)",1211.8,FALSE
2014,"Cyprus","Million euro","Curative care and rehabilitative care",774.98,FALSE
2014,"Cyprus","Million euro","Curative care",696.15,FALSE
2014,"Cyprus","Million euro","Inpatient curative and rehabilitative care",355.29,FALSE
2014,"Cyprus","Million euro","Inpatient curative care",327.85,FALSE
