"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2015","Switzerland","Number","Practising","Medical doctors","34 762.00",""
"2015","Switzerland","Number","Practising","Dentists","4 200.00",""
"2015","Switzerland","Number","Practising","Pharmacists","5 339.00",""
"2015","Switzerland","Number","Practising","Physiotherapists",":",""
"2015","United Kingdom","Number","Practising","Medical doctors","180 444.00","b"
"2015","United Kingdom","Number","Practising","Dentists","34 621.00",""
"2015","United Kingdom","Number","Practising","Pharmacists","54 380.00",""
"2015","United Kingdom","Number","Practising","Physiotherapists",":",""
"2015","Montenegro","Number","Practising","Medical doctors","1 466.00",""
"2015","Montenegro","Number","Practising","Dentists",":",""
"2015","Montenegro","Number","Practising","Pharmacists",":",""
"2015","Montenegro","Number","Practising","Physiotherapists",":",""
"2015","North Macedonia","Number","Practising","Medical doctors",":",""
"2015","North Macedonia","Number","Practising","Dentists",":",""
"2015","North Macedonia","Number","Practising","Pharmacists",":",""
"2015","North Macedonia","Number","Practising","Physiotherapists",":",""
"2015","Albania","Number","Practising","Medical doctors",":",""
"2015","Albania","Number","Practising","Dentists",":",""
"2015","Albania","Number","Practising","Pharmacists",":",""
"2015","Albania","Number","Practising","Physiotherapists",":",""
"2015","Serbia","Number","Practising","Medical doctors",":",""
"2015","Serbia","Number","Practising","Dentists",":",""
"2015","Serbia","Number","Practising","Pharmacists",":",""
"2015","Serbia","Number","Practising","Physiotherapists",":",""
"2015","Turkey","Number","Practising","Medical doctors",":",""
"2015","Turkey","Number","Practising","Dentists",":",""
"2015","Turkey","Number","Practising","Pharmacists",":",""
"2015","Turkey","Number","Practising","Physiotherapists",":",""
"2016","European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",":",""
"2016","European Union - 27 countries (from 2020)","Number","Practising","Dentists",":",""
"2016","European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",":",""
"2016","European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",":",""
"2016","European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",":",""
"2016","European Union - 28 countries (2013-2020)","Number","Practising","Dentists",":",""
"2016","European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",":",""
"2016","European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",":",""
"2016","Belgium","Number","Practising","Medical doctors","34 834.00",""
"2016","Belgium","Number","Practising","Dentists","8 478.00",""
"2016","Belgium","Number","Practising","Pharmacists","13 876.00",""
"2016","Belgium","Number","Practising","Physiotherapists",":",""
"2016","Bulgaria","Number","Practising","Medical doctors","29 492.00",""
"2016","Bulgaria","Number","Practising","Dentists","8 058.00",""
"2016","Bulgaria","Number","Practising","Pharmacists",":",""
"2016","Bulgaria","Number","Practising","Physiotherapists",":",""
"2016","Czechia","Number","Practising","Medical doctors",":",""
"2016","Czechia","Number","Practising","Dentists","7 955.00","b"
"2016","Czechia","Number","Practising","Pharmacists","7 172.00",""
"2016","Czechia","Number","Practising","Physiotherapists",":",""
"2016","Denmark","Number","Practising","Medical doctors","22 902.00",""
"2016","Denmark","Number","Practising","Dentists","4 247.00",""
"2016","Denmark","Number","Practising","Pharmacists","2 979.00",""
"2016","Denmark","Number","Practising","Physiotherapists",":",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors","344 755.00",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists","70 500.00",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists","52 430.00",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",":",""
"2016","Estonia","Number","Practising","Medical doctors","4 548.00",""
"2016","Estonia","Number","Practising","Dentists","1 257.00",""
"2016","Estonia","Number","Practising","Pharmacists","963.00",""
"2016","Estonia","Number","Practising","Physiotherapists",":",""
"2016","Ireland","Number","Practising","Medical doctors","15 178.00",""
"2016","Ireland","Number","Practising","Dentists",":",""
"2016","Ireland","Number","Practising","Pharmacists",":",""
"2016","Ireland","Number","Practising","Physiotherapists",":",""
"2016","Greece","Number","Practising","Medical doctors",":",""
"2016","Greece","Number","Practising","Dentists",":",""
"2016","Greece","Number","Practising","Pharmacists",":",""
"2016","Greece","Number","Practising","Physiotherapists",":",""
"2016","Spain","Number","Practising","Medical doctors","177 731.00",""
"2016","Spain","Number","Practising","Dentists",":",""
"2016","Spain","Number","Practising","Pharmacists","56 167.00",""
"2016","Spain","Number","Practising","Physiotherapists",":",""
"2016","France","Number","Practising","Medical doctors","209 367.00",""
"2016","France","Number","Practising","Dentists","43 026.00",""
"2016","France","Number","Practising","Pharmacists","70 025.00",""
"2016","France","Number","Practising","Physiotherapists",":",""
"2016","France (metropolitan)","Number","Practising","Medical doctors",":",""
"2016","France (metropolitan)","Number","Practising","Dentists",":",""
"2016","France (metropolitan)","Number","Practising","Pharmacists",":",""
"2016","France (metropolitan)","Number","Practising","Physiotherapists",":",""
"2016","Croatia","Number","Practising","Medical doctors","13 504.00",""
"2016","Croatia","Number","Practising","Dentists","3 341.00",""
"2016","Croatia","Number","Practising","Pharmacists","3 062.00",""
"2016","Croatia","Number","Practising","Physiotherapists",":",""
"2016","Italy","Number","Practising","Medical doctors","239 642.00",""
"2016","Italy","Number","Practising","Dentists","48 559.00","e"
"2016","Italy","Number","Practising","Pharmacists","70 074.00","e"
"2016","Italy","Number","Practising","Physiotherapists",":",""
"2016","Cyprus","Number","Practising","Medical doctors","3 209.00",""
"2016","Cyprus","Number","Practising","Dentists","882.00",""
"2016","Cyprus","Number","Practising","Pharmacists","761.00",""
"2016","Cyprus","Number","Practising","Physiotherapists",":",""
"2016","Latvia","Number","Practising","Medical doctors","6 295.00",""
"2016","Latvia","Number","Practising","Dentists","1 411.00",""
"2016","Latvia","Number","Practising","Pharmacists","1 643.00",""
"2016","Latvia","Number","Practising","Physiotherapists",":",""
"2016","Lithuania","Number","Practising","Medical doctors","12 812.00",""
"2016","Lithuania","Number","Practising","Dentists","2 787.00",""
"2016","Lithuania","Number","Practising","Pharmacists",":",""
"2016","Lithuania","Number","Practising","Physiotherapists",":",""
"2016","Luxembourg","Number","Practising","Medical doctors","1 683.00",""
"2016","Luxembourg","Number","Practising","Dentists","550.00",""
"2016","Luxembourg","Number","Practising","Pharmacists","406.00",""
"2016","Luxembourg","Number","Practising","Physiotherapists",":",""
"2016","Hungary","Number","Practising","Medical doctors","31 515.00",""
"2016","Hungary","Number","Practising","Dentists","6 083.00",""
"2016","Hungary","Number","Practising","Pharmacists","7 353.00",""
"2016","Hungary","Number","Practising","Physiotherapists",":",""
"2016","Malta","Number","Practising","Medical doctors","1 743.00",""
"2016","Malta","Number","Practising","Dentists","214.00",""
"2016","Malta","Number","Practising","Pharmacists","605.00",""
"2016","Malta","Number","Practising","Physiotherapists",":",""
"2016","Netherlands","Number","Practising","Medical doctors","60 233.00",""
"2016","Netherlands","Number","Practising","Dentists","8 705.00",""
"2016","Netherlands","Number","Practising","Pharmacists","3 651.00",""
"2016","Netherlands","Number","Practising","Physiotherapists",":",""
"2016","Austria","Number","Practising","Medical doctors","44 816.00",""
"2016","Austria","Number","Practising","Dentists","4 954.00",""
"2016","Austria","Number","Practising","Pharmacists","6 194.00",""
"2016","Austria","Number","Practising","Physiotherapists",":",""
"2016","Poland","Number","Practising","Medical doctors","91 730.00",""
"2016","Poland","Number","Practising","Dentists","13 308.00",""
"2016","Poland","Number","Practising","Pharmacists","29 268.00",""
"2016","Poland","Number","Practising","Physiotherapists",":",""
"2016","Portugal","Number","Practising","Medical doctors",":",""
"2016","Portugal","Number","Practising","Dentists",":",""
"2016","Portugal","Number","Practising","Pharmacists","8 788.00",""
"2016","Portugal","Number","Practising","Physiotherapists",":",""
"2016","Romania","Number","Practising","Medical doctors","55 975.00",""
"2016","Romania","Number","Practising","Dentists","16 285.00",""
"2016","Romania","Number","Practising","Pharmacists","17 104.00",""
"2016","Romania","Number","Practising","Physiotherapists",":",""
"2016","Slovenia","Number","Practising","Medical doctors","6 224.00",""
"2016","Slovenia","Number","Practising","Dentists","1 421.00",""
"2016","Slovenia","Number","Practising","Pharmacists","1 356.00",""
"2016","Slovenia","Number","Practising","Physiotherapists",":",""
"2016","Slovakia","Number","Practising","Medical doctors",":",""
"2016","Slovakia","Number","Practising","Dentists",":",""
"2016","Slovakia","Number","Practising","Pharmacists",":",""
"2016","Slovakia","Number","Practising","Physiotherapists",":",""
"2016","Finland","Number","Practising","Medical doctors",":",""
"2016","Finland","Number","Practising","Dentists",":",""
"2016","Finland","Number","Practising","Pharmacists",":",""
"2016","Finland","Number","Practising","Physiotherapists",":",""
"2016","Sweden","Number","Practising","Medical doctors","41 993.00",""
"2016","Sweden","Number","Practising","Dentists","8 080.00",""
"2016","Sweden","Number","Practising","Pharmacists","7 612.00",""
"2016","Sweden","Number","Practising","Physiotherapists",":",""
"2016","Iceland","Number","Practising","Medical doctors","1 292.00","b"
"2016","Iceland","Number","Practising","Dentists","278.00",""
"2016","Iceland","Number","Practising","Pharmacists","166.00",""
"2016","Iceland","Number","Practising","Physiotherapists",":",""
"2016","Liechtenstein","Number","Practising","Medical doctors","124.00",""
"2016","Liechtenstein","Number","Practising","Dentists","48.00",""
"2016","Liechtenstein","Number","Practising","Pharmacists","15.00",""
"2016","Liechtenstein","Number","Practising","Physiotherapists",":",""
"2016","Norway","Number","Practising","Medical doctors","23 619.00",""
"2016","Norway","Number","Practising","Dentists","4 527.00",""
"2016","Norway","Number","Practising","Pharmacists","4 100.00",""
"2016","Norway","Number","Practising","Physiotherapists",":",""
"2016","Switzerland","Number","Practising","Medical doctors","35 592.00",""
"2016","Switzerland","Number","Practising","Dentists","4 217.00",""
"2016","Switzerland","Number","Practising","Pharmacists","5 863.00",""
"2016","Switzerland","Number","Practising","Physiotherapists",":",""
"2016","United Kingdom","Number","Practising","Medical doctors","182 534.00",""
"2016","United Kingdom","Number","Practising","Dentists","34 867.00",""
"2016","United Kingdom","Number","Practising","Pharmacists","56 542.00",""
"2016","United Kingdom","Number","Practising","Physiotherapists",":",""
"2016","Montenegro","Number","Practising","Medical doctors","1 589.00",""
"2016","Montenegro","Number","Practising","Dentists",":",""
"2016","Montenegro","Number","Practising","Pharmacists",":",""
"2016","Montenegro","Number","Practising","Physiotherapists",":",""
"2016","North Macedonia","Number","Practising","Medical doctors",":",""
"2016","North Macedonia","Number","Practising","Dentists",":",""
"2016","North Macedonia","Number","Practising","Pharmacists",":",""
"2016","North Macedonia","Number","Practising","Physiotherapists",":",""
"2016","Albania","Number","Practising","Medical doctors",":",""
"2016","Albania","Number","Practising","Dentists",":",""
"2016","Albania","Number","Practising","Pharmacists",":",""
"2016","Albania","Number","Practising","Physiotherapists",":",""
"2016","Serbia","Number","Practising","Medical doctors","20 853.00",""
"2016","Serbia","Number","Practising","Dentists","1 987.00",""
"2016","Serbia","Number","Practising","Pharmacists","2 135.00",""
"2016","Serbia","Number","Practising","Physiotherapists",":",""
"2016","Turkey","Number","Practising","Medical doctors",":",""
"2016","Turkey","Number","Practising","Dentists",":",""
"2016","Turkey","Number","Practising","Pharmacists",":",""
"2016","Turkey","Number","Practising","Physiotherapists",":",""
"2017","European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",":",""
"2017","European Union - 27 countries (from 2020)","Number","Practising","Dentists",":",""
"2017","European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",":",""
"2017","European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Practising","Dentists",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",":",""
"2017","European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",":",""
"2017","Belgium","Number","Practising","Medical doctors","35 069.00",""
"2017","Belgium","Number","Practising","Dentists","8 516.00",""
"2017","Belgium","Number","Practising","Pharmacists","14 084.00",""
"2017","Belgium","Number","Practising","Physiotherapists",":",""
"2017","Bulgaria","Number","Practising","Medical doctors","30 037.00",""
"2017","Bulgaria","Number","Practising","Dentists","8 396.00",""
"2017","Bulgaria","Number","Practising","Pharmacists",":",""
"2017","Bulgaria","Number","Practising","Physiotherapists",":",""
"2017","Czechia","Number","Practising","Medical doctors",":",""
"2017","Czechia","Number","Practising","Dentists","7 921.00",""
"2017","Czechia","Number","Practising","Pharmacists","7 308.00",""
"2017","Czechia","Number","Practising","Physiotherapists",":",""
"2017","Denmark","Number","Practising","Medical doctors","23 688.00",""
"2017","Denmark","Number","Practising","Dentists","4 141.00",""
"2017","Denmark","Number","Practising","Pharmacists","3 063.00",""
"2017","Denmark","Number","Practising","Physiotherapists",":",""
"2017","Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors","351 195.00",""
"2017","Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists","70 786.00",""
"2017","Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists","53 480.00",""
"2017","Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",":",""
"2017","Estonia","Number","Practising","Medical doctors","4 569.00",""
"2017","Estonia","Number","Practising","Dentists","1 265.00",""
"2017","Estonia","Number","Practising","Pharmacists","956.00",""
"2017","Estonia","Number","Practising","Physiotherapists",":",""
"2017","Ireland","Number","Practising","Medical doctors","15 660.00",""
"2017","Ireland","Number","Practising","Dentists",":",""
"2017","Ireland","Number","Practising","Pharmacists",":",""
"2017","Ireland","Number","Practising","Physiotherapists",":",""
"2017","Greece","Number","Practising","Medical doctors",":",""
"2017","Greece","Number","Practising","Dentists",":",""
"2017","Greece","Number","Practising","Pharmacists",":",""
"2017","Greece","Number","Practising","Physiotherapists",":",""
"2017","Spain","Number","Practising","Medical doctors","180 633.00",""
"2017","Spain","Number","Practising","Dentists",":",""
"2017","Spain","Number","Practising","Pharmacists","53 867.00",""
"2017","Spain","Number","Practising","Physiotherapists",":",""
"2017","France","Number","Practising","Medical doctors","211 162.00",""
"2017","France","Number","Practising","Dentists","43 167.00",""
"2017","France","Number","Practising","Pharmacists","69 346.00",""
"2017","France","Number","Practising","Physiotherapists",":",""
"2017","France (metropolitan)","Number","Practising","Medical doctors",":",""
"2017","France (metropolitan)","Number","Practising","Dentists",":",""
"2017","France (metropolitan)","Number","Practising","Pharmacists",":",""
"2017","France (metropolitan)","Number","Practising","Physiotherapists",":",""
"2017","Croatia","Number","Practising","Medical doctors","13 885.00",""
"2017","Croatia","Number","Practising","Dentists","3 433.00",""
"2017","Croatia","Number","Practising","Pharmacists","3 072.00",""
"2017","Croatia","Number","Practising","Physiotherapists",":",""
"2017","Italy","Number","Practising","Medical doctors","241 512.00",""
"2017","Italy","Number","Practising","Dentists","49 552.00","e"
"2017","Italy","Number","Practising","Pharmacists","70 934.00","e"
"2017","Italy","Number","Practising","Physiotherapists",":",""
"2017","Cyprus","Number","Practising","Medical doctors","3 325.00",""
"2017","Cyprus","Number","Practising","Dentists","939.00",""
"2017","Cyprus","Number","Practising","Pharmacists","785.00",""
"2017","Cyprus","Number","Practising","Physiotherapists",":",""
"2017","Latvia","Number","Practising","Medical doctors","6 225.00",""
"2017","Latvia","Number","Practising","Dentists","1 380.00",""
"2017","Latvia","Number","Practising","Pharmacists","1 850.00",""
"2017","Latvia","Number","Practising","Physiotherapists",":",""
"2017","Lithuania","Number","Practising","Medical doctors","12 887.00",""
"2017","Lithuania","Number","Practising","Dentists","2 839.00",""
"2017","Lithuania","Number","Practising","Pharmacists","2 803.00","b"
"2017","Lithuania","Number","Practising","Physiotherapists",":",""
"2017","Luxembourg","Number","Practising","Medical doctors","1 780.00",""
"2017","Luxembourg","Number","Practising","Dentists","581.00",""
"2017","Luxembourg","Number","Practising","Pharmacists","416.00",""
"2017","Luxembourg","Number","Practising","Physiotherapists",":",""
"2017","Hungary","Number","Practising","Medical doctors","32 543.00",""
"2017","Hungary","Number","Practising","Dentists","6 589.00",""
"2017","Hungary","Number","Practising","Pharmacists","7 557.00",""
"2017","Hungary","Number","Practising","Physiotherapists",":",""
"2017","Malta","Number","Practising","Medical doctors","1 855.00",""
"2017","Malta","Number","Practising","Dentists","223.00",""
"2017","Malta","Number","Practising","Pharmacists","605.00",""
"2017","Malta","Number","Practising","Physiotherapists",":",""
"2017","Netherlands","Number","Practising","Medical doctors","61 730.00",""
"2017","Netherlands","Number","Practising","Dentists","9 435.00","b"
"2017","Netherlands","Number","Practising","Pharmacists","3 571.00","b"
"2017","Netherlands","Number","Practising","Physiotherapists",":",""
"2017","Austria","Number","Practising","Medical doctors","45 596.00",""
"2017","Austria","Number","Practising","Dentists","5 009.00",""
"2017","Austria","Number","Practising","Pharmacists","6 246.00",""
"2017","Austria","Number","Practising","Physiotherapists",":",""
"2017","Poland","Number","Practising","Medical doctors","90 284.00",""
"2017","Poland","Number","Practising","Dentists","13 331.00",""
"2017","Poland","Number","Practising","Pharmacists","29 330.00",""
"2017","Poland","Number","Practising","Physiotherapists",":",""
"2017","Portugal","Number","Practising","Medical doctors",":",""
"2017","Portugal","Number","Practising","Dentists",":",""
"2017","Portugal","Number","Practising","Pharmacists","9 340.00",""
"2017","Portugal","Number","Practising","Physiotherapists",":",""
"2017","Romania","Number","Practising","Medical doctors","57 329.00",""
"2017","Romania","Number","Practising","Dentists","15 497.00",""
"2017","Romania","Number","Practising","Pharmacists","17 759.00",""
"2017","Romania","Number","Practising","Physiotherapists",":",""
"2017","Slovenia","Number","Practising","Medical doctors","6 408.00",""
"2017","Slovenia","Number","Practising","Dentists","1 455.00",""
"2017","Slovenia","Number","Practising","Pharmacists","1 422.00",""
"2017","Slovenia","Number","Practising","Physiotherapists",":",""
"2017","Slovakia","Number","Practising","Medical doctors",":",""
"2017","Slovakia","Number","Practising","Dentists",":",""
"2017","Slovakia","Number","Practising","Pharmacists",":",""
"2017","Slovakia","Number","Practising","Physiotherapists",":",""
"2017","Finland","Number","Practising","Medical doctors",":",""
"2017","Finland","Number","Practising","Dentists",":",""
"2017","Finland","Number","Practising","Pharmacists",":",""
"2017","Finland","Number","Practising","Physiotherapists",":",""
"2017","Sweden","Number","Practising","Medical doctors","42 898.00",""
"2017","Sweden","Number","Practising","Dentists","8 173.00",""
"2017","Sweden","Number","Practising","Pharmacists","7 689.00",""
"2017","Sweden","Number","Practising","Physiotherapists",":",""
"2017","Iceland","Number","Practising","Medical doctors","1 330.00",""
"2017","Iceland","Number","Practising","Dentists","279.00",""
"2017","Iceland","Number","Practising","Pharmacists","171.00",""
"2017","Iceland","Number","Practising","Physiotherapists",":",""
"2017","Liechtenstein","Number","Practising","Medical doctors","138.00",""
"2017","Liechtenstein","Number","Practising","Dentists","48.00",""
"2017","Liechtenstein","Number","Practising","Pharmacists","20.00",""
"2017","Liechtenstein","Number","Practising","Physiotherapists",":",""
"2017","Norway","Number","Practising","Medical doctors","24 583.00",""
"2017","Norway","Number","Practising","Dentists","4 590.00",""
"2017","Norway","Number","Practising","Pharmacists","4 241.00",""
"2017","Norway","Number","Practising","Physiotherapists",":",""
"2017","Switzerland","Number","Practising","Medical doctors","36 324.00",""
"2017","Switzerland","Number","Practising","Dentists","4 361.00",""
"2017","Switzerland","Number","Practising","Pharmacists","5 889.00",""
"2017","Switzerland","Number","Practising","Physiotherapists",":",""
"2017","United Kingdom","Number","Practising","Medical doctors","185 692.00",""
"2017","United Kingdom","Number","Practising","Dentists","34 760.00",""
"2017","United Kingdom","Number","Practising","Pharmacists","58 329.00",""
"2017","United Kingdom","Number","Practising","Physiotherapists",":",""
"2017","Montenegro","Number","Practising","Medical doctors","1 650.00",""
"2017","Montenegro","Number","Practising","Dentists",":",""
"2017","Montenegro","Number","Practising","Pharmacists",":",""
"2017","Montenegro","Number","Practising","Physiotherapists",":",""
"2017","North Macedonia","Number","Practising","Medical doctors",":",""
"2017","North Macedonia","Number","Practising","Dentists",":",""
"2017","North Macedonia","Number","Practising","Pharmacists",":",""
"2017","North Macedonia","Number","Practising","Physiotherapists",":",""
"2017","Albania","Number","Practising","Medical doctors",":",""
"2017","Albania","Number","Practising","Dentists",":",""
"2017","Albania","Number","Practising","Pharmacists",":",""
"2017","Albania","Number","Practising","Physiotherapists",":",""
"2017","Serbia","Number","Practising","Medical doctors","20 773.00",""
"2017","Serbia","Number","Practising","Dentists","1 932.00",""
"2017","Serbia","Number","Practising","Pharmacists","1 965.00",""
"2017","Serbia","Number","Practising","Physiotherapists",":",""
"2017","Turkey","Number","Practising","Medical doctors",":",""
"2017","Turkey","Number","Practising","Dentists",":",""
"2017","Turkey","Number","Practising","Pharmacists",":",""
"2017","Turkey","Number","Practising","Physiotherapists",":",""
"2018","European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",":",""
"2018","European Union - 27 countries (from 2020)","Number","Practising","Dentists",":",""
"2018","European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",":",""
"2018","European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",":",""
"2018","European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",":",""
"2018","European Union - 28 countries (2013-2020)","Number","Practising","Dentists",":",""
"2018","European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",":",""
"2018","European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",":",""
"2018","Belgium","Number","Practising","Medical doctors","35 762.00",""
"2018","Belgium","Number","Practising","Dentists","8 614.00",""
"2018","Belgium","Number","Practising","Pharmacists","14 280.00",""
"2018","Belgium","Number","Practising","Physiotherapists",":",""
"2018","Bulgaria","Number","Practising","Medical doctors","29 625.00","b"
"2018","Bulgaria","Number","Practising","Dentists","7 282.00","b"
"2018","Bulgaria","Number","Practising","Pharmacists",":",""
"2018","Bulgaria","Number","Practising","Physiotherapists",":",""
"2018","Czechia","Number","Practising","Medical doctors","42 919.00","be"
"2018","Czechia","Number","Practising","Dentists","7 844.00",""
"2018","Czechia","Number","Practising","Pharmacists","7 347.00",""
"2018","Czechia","Number","Practising","Physiotherapists",":",""
"2018","Denmark","Number","Practising","Medical doctors","24 301.00",""
"2018","Denmark","Number","Practising","Dentists","4 162.00",""
"2018","Denmark","Number","Practising","Pharmacists","3 130.00",""
"2018","Denmark","Number","Practising","Physiotherapists",":",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors","357 401.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists","71 093.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists","54 493.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",":",""
"2018","Estonia","Number","Practising","Medical doctors","4 605.00",""
"2018","Estonia","Number","Practising","Dentists","1 277.00",""
"2018","Estonia","Number","Practising","Pharmacists","955.00",""
"2018","Estonia","Number","Practising","Physiotherapists",":",""
"2018","Ireland","Number","Practising","Medical doctors","15 962.00",""
"2018","Ireland","Number","Practising","Dentists",":",""
"2018","Ireland","Number","Practising","Pharmacists",":",""
"2018","Ireland","Number","Practising","Physiotherapists",":",""
"2018","Greece","Number","Practising","Medical doctors",":",""
"2018","Greece","Number","Practising","Dentists",":",""
"2018","Greece","Number","Practising","Pharmacists",":",""
"2018","Greece","Number","Practising","Physiotherapists",":",""
"2018","Spain","Number","Practising","Medical doctors","188 166.00",""
"2018","Spain","Number","Practising","Dentists",":",""
"2018","Spain","Number","Practising","Pharmacists","55 633.00",""
"2018","Spain","Number","Practising","Physiotherapists",":",""
"2018","France","Number","Practising","Medical doctors","212 337.00",""
"2018","France","Number","Practising","Dentists","43 333.00",""
"2018","France","Number","Practising","Pharmacists","69 145.00",""
"2018","France","Number","Practising","Physiotherapists",":",""
"2018","France (metropolitan)","Number","Practising","Medical doctors",":",""
"2018","France (metropolitan)","Number","Practising","Dentists",":",""
"2018","France (metropolitan)","Number","Practising","Pharmacists",":",""
"2018","France (metropolitan)","Number","Practising","Physiotherapists",":",""
"2018","Croatia","Number","Practising","Medical doctors","14 075.00",""
"2018","Croatia","Number","Practising","Dentists","3 470.00",""
"2018","Croatia","Number","Practising","Pharmacists","3 119.00",""
"2018","Croatia","Number","Practising","Physiotherapists",":",""
"2018","Italy","Number","Practising","Medical doctors","240 301.00",""
"2018","Italy","Number","Practising","Dentists","50 305.00","e"
"2018","Italy","Number","Practising","Pharmacists","71 953.00","e"
"2018","Italy","Number","Practising","Physiotherapists",":",""
"2018","Cyprus","Number","Practising","Medical doctors","3 544.00",""
"2018","Cyprus","Number","Practising","Dentists","976.00",""
"2018","Cyprus","Number","Practising","Pharmacists","798.00",""
"2018","Cyprus","Number","Practising","Physiotherapists",":",""
"2018","Latvia","Number","Practising","Medical doctors","6 367.00",""
"2018","Latvia","Number","Practising","Dentists","1 361.00",""
"2018","Latvia","Number","Practising","Pharmacists","1 650.00",""
"2018","Latvia","Number","Practising","Physiotherapists",":",""
"2018","Lithuania","Number","Practising","Medical doctors","12 881.00",""
"2018","Lithuania","Number","Practising","Dentists","2 758.00",""
"2018","Lithuania","Number","Practising","Pharmacists","2 880.00",""
"2018","Lithuania","Number","Practising","Physiotherapists",":",""
"2018","Luxembourg","Number","Practising","Medical doctors",":",""
"2018","Luxembourg","Number","Practising","Dentists",":",""
"2018","Luxembourg","Number","Practising","Pharmacists",":",""
"2018","Luxembourg","Number","Practising","Physiotherapists",":",""
"2018","Hungary","Number","Practising","Medical doctors","33 078.00",""
"2018","Hungary","Number","Practising","Dentists","6 870.00",""
"2018","Hungary","Number","Practising","Pharmacists","7 842.00",""
"2018","Hungary","Number","Practising","Physiotherapists",":",""
"2018","Malta","Number","Practising","Medical doctors","1 925.00",""
"2018","Malta","Number","Practising","Dentists","232.00",""
"2018","Malta","Number","Practising","Pharmacists","624.00",""
"2018","Malta","Number","Practising","Physiotherapists",":",""
"2018","Netherlands","Number","Practising","Medical doctors","63 233.00","b"
"2018","Netherlands","Number","Practising","Dentists","9 470.00",""
"2018","Netherlands","Number","Practising","Pharmacists","3 619.00",""
"2018","Netherlands","Number","Practising","Physiotherapists",":",""
"2018","Austria","Number","Practising","Medical doctors","46 337.00",""
"2018","Austria","Number","Practising","Dentists","5 027.00",""
"2018","Austria","Number","Practising","Pharmacists","6 349.00",""
"2018","Austria","Number","Practising","Physiotherapists",":",""
"2018","Poland","Number","Practising","Medical doctors",":",""
"2018","Poland","Number","Practising","Dentists",":",""
"2018","Poland","Number","Practising","Pharmacists",":",""
"2018","Poland","Number","Practising","Physiotherapists",":",""
"2018","Portugal","Number","Practising","Medical doctors",":",""
"2018","Portugal","Number","Practising","Dentists",":",""
"2018","Portugal","Number","Practising","Pharmacists","9 353.00",""
"2018","Portugal","Number","Practising","Physiotherapists",":",""
"2018","Romania","Number","Practising","Medical doctors","59 333.00",""
"2018","Romania","Number","Practising","Dentists","16 262.00",""
"2018","Romania","Number","Practising","Pharmacists","17 541.00",""
"2018","Romania","Number","Practising","Physiotherapists",":",""
"2018","Slovenia","Number","Practising","Medical doctors","6 591.00",""
"2018","Slovenia","Number","Practising","Dentists","1 492.00",""
"2018","Slovenia","Number","Practising","Pharmacists","1 466.00",""
"2018","Slovenia","Number","Practising","Physiotherapists",":",""
"2018","Slovakia","Number","Practising","Medical doctors",":",""
"2018","Slovakia","Number","Practising","Dentists",":",""
"2018","Slovakia","Number","Practising","Pharmacists",":",""
"2018","Slovakia","Number","Practising","Physiotherapists",":",""
"2018","Finland","Number","Practising","Medical doctors",":",""
"2018","Finland","Number","Practising","Dentists",":",""
"2018","Finland","Number","Practising","Pharmacists",":",""
"2018","Finland","Number","Practising","Physiotherapists",":",""
"2018","Sweden","Number","Practising","Medical doctors",":",""
"2018","Sweden","Number","Practising","Dentists",":",""
"2018","Sweden","Number","Practising","Pharmacists",":",""
"2018","Sweden","Number","Practising","Physiotherapists",":",""
