"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2015","Bulgaria","Inhabitants per ...","Practising","Nurses and midwives","207.03",""
"2015","Bulgaria","Inhabitants per ...","Practising","Nursing professionals and midwives","207.03",""
"2015","Bulgaria","Inhabitants per ...","Practising","Nurses","228.62",""
"2015","Bulgaria","Inhabitants per ...","Practising","Nursing professionals","228.62",""
"2015","Bulgaria","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Bulgaria","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Bulgaria","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Bulgaria","Inhabitants per ...","Professionally active","Nurses",":",""
"2015","Bulgaria","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2015","Bulgaria","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Bulgaria","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2015","Bulgaria","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Bulgaria","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2015","Bulgaria","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","484.75",""
"2015","Bulgaria","Per hundred thousand inhabitants","Practising","Nurses and midwives","483.02",""
"2015","Bulgaria","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","483.02",""
"2015","Bulgaria","Per hundred thousand inhabitants","Practising","Nurses","437.41",""
"2015","Bulgaria","Per hundred thousand inhabitants","Practising","Nursing professionals","437.41",""
"2015","Bulgaria","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2015","Bulgaria","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2015","Czechia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","115 006.00",""
"2015","Czechia","Number","Practising","Nurses and midwives","88 744.00",""
"2015","Czechia","Number","Practising","Nursing professionals and midwives",":",""
"2015","Czechia","Number","Practising","Nurses","84 450.00",""
"2015","Czechia","Number","Practising","Nursing professionals",":",""
"2015","Czechia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Number","Professionally active","Nurses and midwives",":",""
"2015","Czechia","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","Czechia","Number","Professionally active","Nurses",":",""
"2015","Czechia","Number","Professionally active","Nursing professionals",":",""
"2015","Czechia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Number","Licensed to practice","Nurses and midwives","107 007.00",""
"2015","Czechia","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Czechia","Number","Licensed to practice","Nurses","101 247.00",""
"2015","Czechia","Number","Licensed to practice","Nursing professionals",":",""
"2015","Czechia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","91.70",""
"2015","Czechia","Inhabitants per ...","Practising","Nurses and midwives","118.84",""
"2015","Czechia","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2015","Czechia","Inhabitants per ...","Practising","Nurses","124.88",""
"2015","Czechia","Inhabitants per ...","Practising","Nursing professionals",":",""
"2015","Czechia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Czechia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Czechia","Inhabitants per ...","Professionally active","Nurses",":",""
"2015","Czechia","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2015","Czechia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Inhabitants per ...","Licensed to practice","Nurses and midwives","98.55",""
"2015","Czechia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Czechia","Inhabitants per ...","Licensed to practice","Nurses","104.16",""
"2015","Czechia","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2015","Czechia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","1 090.51",""
"2015","Czechia","Per hundred thousand inhabitants","Practising","Nurses and midwives","841.49",""
"2015","Czechia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2015","Czechia","Per hundred thousand inhabitants","Practising","Nurses","800.77",""
"2015","Czechia","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2015","Czechia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Czechia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Czechia","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2015","Czechia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2015","Czechia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Czechia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives","1 014.66",""
"2015","Czechia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Czechia","Per hundred thousand inhabitants","Licensed to practice","Nurses","960.05",""
"2015","Czechia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2015","Denmark","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","150 479.00",""
"2015","Denmark","Number","Practising","Nurses and midwives","58 260.00",""
"2015","Denmark","Number","Practising","Nursing professionals and midwives","58 260.00",""
"2015","Denmark","Number","Practising","Nurses","56 372.00",""
"2015","Denmark","Number","Practising","Nursing professionals","56 372.00",""
"2015","Denmark","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","162 896.00",""
"2015","Denmark","Number","Professionally active","Nurses and midwives","65 485.00",""
"2015","Denmark","Number","Professionally active","Nursing professionals and midwives","65 485.00",""
"2015","Denmark","Number","Professionally active","Nurses","63 495.00",""
"2015","Denmark","Number","Professionally active","Nursing professionals","63 495.00",""
"2015","Denmark","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Denmark","Number","Licensed to practice","Nurses and midwives","106 160.00",""
"2015","Denmark","Number","Licensed to practice","Nursing professionals and midwives","106 160.00",""
"2015","Denmark","Number","Licensed to practice","Nurses","102 746.00",""
"2015","Denmark","Number","Licensed to practice","Nursing professionals","102 746.00",""
"2015","Denmark","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","37.77",""
"2015","Denmark","Inhabitants per ...","Practising","Nurses and midwives","97.55",""
"2015","Denmark","Inhabitants per ...","Practising","Nursing professionals and midwives","97.55",""
"2015","Denmark","Inhabitants per ...","Practising","Nurses","100.82",""
"2015","Denmark","Inhabitants per ...","Practising","Nursing professionals","100.82",""
"2015","Denmark","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","34.89",""
"2015","Denmark","Inhabitants per ...","Professionally active","Nurses and midwives","86.79",""
"2015","Denmark","Inhabitants per ...","Professionally active","Nursing professionals and midwives","86.79",""
"2015","Denmark","Inhabitants per ...","Professionally active","Nurses","89.51",""
"2015","Denmark","Inhabitants per ...","Professionally active","Nursing professionals","89.51",""
"2015","Denmark","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Denmark","Inhabitants per ...","Licensed to practice","Nurses and midwives","53.54",""
"2015","Denmark","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives","53.54",""
"2015","Denmark","Inhabitants per ...","Licensed to practice","Nurses","55.32",""
"2015","Denmark","Inhabitants per ...","Licensed to practice","Nursing professionals","55.32",""
"2015","Denmark","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","2 647.65",""
"2015","Denmark","Per hundred thousand inhabitants","Practising","Nurses and midwives","1 025.08",""
"2015","Denmark","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","1 025.08",""
"2015","Denmark","Per hundred thousand inhabitants","Practising","Nurses","991.86",""
"2015","Denmark","Per hundred thousand inhabitants","Practising","Nursing professionals","991.86",""
"2015","Denmark","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","2 866.13",""
"2015","Denmark","Per hundred thousand inhabitants","Professionally active","Nurses and midwives","1 152.20",""
"2015","Denmark","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives","1 152.20",""
"2015","Denmark","Per hundred thousand inhabitants","Professionally active","Nurses","1 117.18",""
"2015","Denmark","Per hundred thousand inhabitants","Professionally active","Nursing professionals","1 117.18",""
"2015","Denmark","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Denmark","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives","1 867.87",""
"2015","Denmark","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives","1 867.87",""
"2015","Denmark","Per hundred thousand inhabitants","Licensed to practice","Nurses","1 807.80",""
"2015","Denmark","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","1 807.80",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","1 427 398.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Practising","Nurses and midwives","1 056 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Practising","Nursing professionals and midwives","898 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Practising","Nurses","1 033 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Practising","Nursing professionals","875 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Professionally active","Nurses and midwives","1 329 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Professionally active","Nursing professionals and midwives","1 082 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Professionally active","Nurses","1 305 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Professionally active","Nursing professionals","1 058 000.00",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Licensed to practice","Nurses and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Licensed to practice","Nurses",":",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Licensed to practice","Nursing professionals",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","57.23",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Practising","Nurses and midwives","77.35",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Practising","Nursing professionals and midwives","90.97",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Practising","Nurses","79.08",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Practising","Nursing professionals","93.36",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Professionally active","Nurses and midwives","61.46",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Professionally active","Nursing professionals and midwives","75.50",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Professionally active","Nurses","62.60",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Professionally active","Nursing professionals","77.21",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2015","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","1 747.41",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Practising","Nurses and midwives","1 292.75",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","1 099.32",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Practising","Nurses","1 264.59",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Practising","Nursing professionals","1 071.17",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Professionally active","Nurses and midwives","1 626.95",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives","1 324.57",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Professionally active","Nurses","1 597.57",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Professionally active","Nursing professionals","1 295.19",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2015","Estonia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","12 025.00",""
"2015","Estonia","Number","Practising","Nurses and midwives","8 355.00",""
"2015","Estonia","Number","Practising","Nursing professionals and midwives","8 355.00",""
"2015","Estonia","Number","Practising","Nurses","7 904.00",""
"2015","Estonia","Number","Practising","Nursing professionals","7 904.00",""
"2015","Estonia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Number","Professionally active","Nurses and midwives",":",""
"2015","Estonia","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","Estonia","Number","Professionally active","Nurses",":",""
"2015","Estonia","Number","Professionally active","Nursing professionals",":",""
"2015","Estonia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Number","Licensed to practice","Nurses and midwives","13 714.00",""
"2015","Estonia","Number","Licensed to practice","Nursing professionals and midwives","13 714.00",""
"2015","Estonia","Number","Licensed to practice","Nurses","12 846.00",""
"2015","Estonia","Number","Licensed to practice","Nursing professionals","12 846.00",""
"2015","Estonia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","109.39",""
"2015","Estonia","Inhabitants per ...","Practising","Nurses and midwives","157.44",""
"2015","Estonia","Inhabitants per ...","Practising","Nursing professionals and midwives","157.44",""
"2015","Estonia","Inhabitants per ...","Practising","Nurses","166.42",""
"2015","Estonia","Inhabitants per ...","Practising","Nursing professionals","166.42",""
"2015","Estonia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Estonia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Estonia","Inhabitants per ...","Professionally active","Nurses",":",""
"2015","Estonia","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2015","Estonia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Inhabitants per ...","Licensed to practice","Nurses and midwives","95.92",""
"2015","Estonia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives","95.92",""
"2015","Estonia","Inhabitants per ...","Licensed to practice","Nurses","102.40",""
"2015","Estonia","Inhabitants per ...","Licensed to practice","Nursing professionals","102.40",""
"2015","Estonia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","914.17",""
"2015","Estonia","Per hundred thousand inhabitants","Practising","Nurses and midwives","635.16",""
"2015","Estonia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","635.16",""
"2015","Estonia","Per hundred thousand inhabitants","Practising","Nurses","600.88",""
"2015","Estonia","Per hundred thousand inhabitants","Practising","Nursing professionals","600.88",""
"2015","Estonia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Estonia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Estonia","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2015","Estonia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2015","Estonia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Estonia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives","1 042.57",""
"2015","Estonia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives","1 042.57",""
"2015","Estonia","Per hundred thousand inhabitants","Licensed to practice","Nurses","976.58",""
"2015","Estonia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","976.58",""
"2015","Ireland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Number","Practising","Nurses and midwives",":",""
"2015","Ireland","Number","Practising","Nursing professionals and midwives",":",""
"2015","Ireland","Number","Practising","Nurses",":",""
"2015","Ireland","Number","Practising","Nursing professionals",":",""
"2015","Ireland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Number","Professionally active","Nurses and midwives",":",""
"2015","Ireland","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","Ireland","Number","Professionally active","Nurses","58 050.00","de"
"2015","Ireland","Number","Professionally active","Nursing professionals","58 050.00","de"
"2015","Ireland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Number","Licensed to practice","Nurses and midwives",":",""
"2015","Ireland","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Ireland","Number","Licensed to practice","Nurses","65 203.00","d"
"2015","Ireland","Number","Licensed to practice","Nursing professionals","65 203.00","d"
"2015","Ireland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2015","Ireland","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2015","Ireland","Inhabitants per ...","Practising","Nurses",":",""
"2015","Ireland","Inhabitants per ...","Practising","Nursing professionals",":",""
"2015","Ireland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Ireland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Ireland","Inhabitants per ...","Professionally active","Nurses","81.00","de"
"2015","Ireland","Inhabitants per ...","Professionally active","Nursing professionals","81.00","de"
"2015","Ireland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2015","Ireland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Ireland","Inhabitants per ...","Licensed to practice","Nurses","72.11","d"
"2015","Ireland","Inhabitants per ...","Licensed to practice","Nursing professionals","72.11","d"
"2015","Ireland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2015","Ireland","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2015","Ireland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Professionally active","Nurses","1 234.59","de"
"2015","Ireland","Per hundred thousand inhabitants","Professionally active","Nursing professionals","1 234.59","de"
"2015","Ireland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Ireland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Ireland","Per hundred thousand inhabitants","Licensed to practice","Nurses","1 386.72","d"
"2015","Ireland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","1 386.72","d"
"2015","Greece","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","43 308.00",""
"2015","Greece","Number","Practising","Nurses and midwives","37 320.00",""
"2015","Greece","Number","Practising","Nursing professionals and midwives","22 345.00",""
"2015","Greece","Number","Practising","Nurses","34 718.00","d"
"2015","Greece","Number","Practising","Nursing professionals","19 743.00","d"
"2015","Greece","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Number","Professionally active","Nurses and midwives",":",""
"2015","Greece","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","Greece","Number","Professionally active","Nurses",":",""
"2015","Greece","Number","Professionally active","Nursing professionals",":",""
"2015","Greece","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Number","Licensed to practice","Nurses and midwives",":",""
"2015","Greece","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Greece","Number","Licensed to practice","Nurses",":",""
"2015","Greece","Number","Licensed to practice","Nursing professionals",":",""
"2015","Greece","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers","249.86",""
"2015","Greece","Inhabitants per ...","Practising","Nurses and midwives","289.95",""
"2015","Greece","Inhabitants per ...","Practising","Nursing professionals and midwives","484.26",""
"2015","Greece","Inhabitants per ...","Practising","Nurses","311.68","d"
"2015","Greece","Inhabitants per ...","Practising","Nursing professionals","548.09","d"
"2015","Greece","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Greece","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Greece","Inhabitants per ...","Professionally active","Nurses",":",""
"2015","Greece","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2015","Greece","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2015","Greece","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Greece","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2015","Greece","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2015","Greece","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers","400.23",""
"2015","Greece","Per hundred thousand inhabitants","Practising","Nurses and midwives","344.89",""
"2015","Greece","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives","206.50",""
"2015","Greece","Per hundred thousand inhabitants","Practising","Nurses","320.84","d"
"2015","Greece","Per hundred thousand inhabitants","Practising","Nursing professionals","182.45","d"
"2015","Greece","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Greece","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Greece","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2015","Greece","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2015","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2015","Greece","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","Greece","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2015","Greece","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2015","Spain","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Number","Practising","Nurses and midwives",":",""
"2015","Spain","Number","Practising","Nursing professionals and midwives",":",""
"2015","Spain","Number","Practising","Nurses","245 533.00",""
"2015","Spain","Number","Practising","Nursing professionals","245 533.00",""
"2015","Spain","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Number","Professionally active","Nurses and midwives",":",""
"2015","Spain","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","Spain","Number","Professionally active","Nurses","256 033.00",""
"2015","Spain","Number","Professionally active","Nursing professionals","256 033.00",""
"2015","Spain","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Number","Licensed to practice","Nurses and midwives","283 611.00",""
"2015","Spain","Number","Licensed to practice","Nursing professionals and midwives","283 611.00",""
"2015","Spain","Number","Licensed to practice","Nurses","275 064.00",""
"2015","Spain","Number","Licensed to practice","Nursing professionals","275 064.00",""
"2015","Spain","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2015","Spain","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2015","Spain","Inhabitants per ...","Practising","Nurses","189.16",""
"2015","Spain","Inhabitants per ...","Practising","Nursing professionals","189.16",""
"2015","Spain","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","Spain","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","Spain","Inhabitants per ...","Professionally active","Nurses","181.40",""
"2015","Spain","Inhabitants per ...","Professionally active","Nursing professionals","181.40",""
