"TIME","GEO","UNIT","ICHA11_HP","Value","Value_imp"
2012,"Norway","Million euro","All providers of health care",34806.36,FALSE
2012,"Norway","Million euro","Hospitals",13657.74,FALSE
2012,"Norway","Million euro","General hospitals",10520.53,FALSE
2012,"Norway","Million euro","Mental health hospitals",3137.22,FALSE
2012,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2012,"Switzerland","Million euro","All providers of health care",55183.3,FALSE
2012,"Switzerland","Million euro","Hospitals",20148.98,FALSE
2012,"Switzerland","Million euro","General hospitals",16374.63,FALSE
2012,"Switzerland","Million euro","Mental health hospitals",1595.12,FALSE
2012,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",2179.23,FALSE
2012,"United Kingdom","Million euro","All providers of health care",229998.79,TRUE
2012,"United Kingdom","Million euro","Hospitals",93210.11,TRUE
2012,"United Kingdom","Million euro","General hospitals",10448.19,TRUE
2012,"United Kingdom","Million euro","Mental health hospitals",1039.49,TRUE
2012,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",66.65,TRUE
2012,"Bosnia and Herzegovina","Million euro","All providers of health care",1322.65,TRUE
2012,"Bosnia and Herzegovina","Million euro","Hospitals",475.8,TRUE
2012,"Bosnia and Herzegovina","Million euro","General hospitals",442.33,TRUE
2012,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.67,TRUE
2012,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",29.79,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",1213033.51,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Hospitals",444547.49,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","General hospitals",4504.33,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",154.65,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",1474601,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",553241.98,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",4504.33,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",154.65,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",1471573.21,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",551868.65,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",4504.33,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",154.65,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",1285398.21,FALSE
2013,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",476558.23,FALSE
2013,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",476558.23,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",476558.23,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",476558.23,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",1074381.4,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",389966.3,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",4504.33,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",154.65,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","All providers of health care",1071957.52,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Hospitals",389134.37,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","General hospitals",4504.33,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",154.65,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",1001514.67,FALSE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",361966.76,FALSE
2013,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",361966.76,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",361966.76,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",361966.76,TRUE
2013,"Belgium","Million euro","All providers of health care",41494.19,FALSE
2013,"Belgium","Million euro","Hospitals",14005.61,FALSE
2013,"Belgium","Million euro","General hospitals",12168.07,FALSE
2013,"Belgium","Million euro","Mental health hospitals",1763.96,FALSE
2013,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",73.58,FALSE
2013,"Bulgaria","Million euro","All providers of health care",3003.51,FALSE
2013,"Bulgaria","Million euro","Hospitals",1146.93,FALSE
2013,"Bulgaria","Million euro","General hospitals",887.08,FALSE
2013,"Bulgaria","Million euro","Mental health hospitals",21.01,FALSE
2013,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,FALSE
2013,"Czechia","Million euro","All providers of health care",12314.41,FALSE
2013,"Czechia","Million euro","Hospitals",4969.89,FALSE
2013,"Czechia","Million euro","General hospitals",4504.33,FALSE
2013,"Czechia","Million euro","Mental health hospitals",154.65,FALSE
2013,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",310.91,FALSE
2013,"Denmark","Million euro","All providers of health care",26313.05,FALSE
2013,"Denmark","Million euro","Hospitals",11734.8,FALSE
2013,"Denmark","Million euro","General hospitals",10662.26,FALSE
2013,"Denmark","Million euro","Mental health hospitals",1072.54,FALSE
2013,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",309020,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",90262,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",81577,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",154.65,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",8685,FALSE
2013,"Estonia","Million euro","All providers of health care",1137.77,FALSE
2013,"Estonia","Million euro","Hospitals",540.41,FALSE
2013,"Estonia","Million euro","General hospitals",509.3,FALSE
2013,"Estonia","Million euro","Mental health hospitals",2.97,FALSE
2013,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",28.14,FALSE
2013,"Ireland","Million euro","All providers of health care",18505.51,FALSE
2013,"Ireland","Million euro","Hospitals",6535.34,FALSE
2013,"Ireland","Million euro","General hospitals",5563.62,FALSE
2013,"Ireland","Million euro","Mental health hospitals",278.47,FALSE
2013,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",693.26,FALSE
2013,"Greece","Million euro","All providers of health care",15028.19,FALSE
2013,"Greece","Million euro","Hospitals",6703.2,FALSE
2013,"Greece","Million euro","General hospitals",5857.84,FALSE
2013,"Greece","Million euro","Mental health hospitals",286.35,FALSE
2013,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",559.01,FALSE
2013,"Spain","Million euro","All providers of health care",92518.8,FALSE
2013,"Spain","Million euro","Hospitals",38500.55,FALSE
2013,"Spain","Million euro","General hospitals",35765.07,FALSE
2013,"Spain","Million euro","Mental health hospitals",728.24,FALSE
2013,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",2007.23,FALSE
2013,"France","Million euro","All providers of health care",242123.42,FALSE
2013,"France","Million euro","Hospitals",91690.9,FALSE
2013,"France","Million euro","General hospitals",77922.77,FALSE
2013,"France","Million euro","Mental health hospitals",13403.95,FALSE
2013,"France","Million euro","Specialised hospitals (other than mental health hospitals)",364.18,FALSE
2013,"Croatia","Million euro","All providers of health care",2855.23,FALSE
2013,"Croatia","Million euro","Hospitals",1230.08,FALSE
2013,"Croatia","Million euro","General hospitals",1090.49,FALSE
2013,"Croatia","Million euro","Mental health hospitals",43.57,FALSE
2013,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",96.01,FALSE
2013,"Italy","Million euro","All providers of health care",141526,FALSE
2013,"Italy","Million euro","Hospitals",64715,FALSE
2013,"Italy","Million euro","General hospitals",4504.33,TRUE
2013,"Italy","Million euro","Mental health hospitals",154.65,TRUE
2013,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Cyprus","Million euro","All providers of health care",1249.79,FALSE
2013,"Cyprus","Million euro","Hospitals",572.99,FALSE
2013,"Cyprus","Million euro","General hospitals",471.01,FALSE
2013,"Cyprus","Million euro","Mental health hospitals",13.42,FALSE
2013,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",88.56,FALSE
2013,"Latvia","Million euro","All providers of health care",1232.72,FALSE
2013,"Latvia","Million euro","Hospitals",443.65,FALSE
2013,"Latvia","Million euro","General hospitals",339.47,FALSE
2013,"Latvia","Million euro","Mental health hospitals",41.37,FALSE
2013,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",62.82,FALSE
2013,"Lithuania","Million euro","All providers of health care",2146.52,FALSE
2013,"Lithuania","Million euro","Hospitals",727.21,FALSE
2013,"Lithuania","Million euro","General hospitals",617.73,FALSE
2013,"Lithuania","Million euro","Mental health hospitals",38.24,FALSE
2013,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",71.24,FALSE
2013,"Luxembourg","Million euro","All providers of health care",2570.38,FALSE
2013,"Luxembourg","Million euro","Hospitals",786.48,FALSE
2013,"Luxembourg","Million euro","General hospitals",692.88,FALSE
2013,"Luxembourg","Million euro","Mental health hospitals",40.98,FALSE
2013,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",52.61,FALSE
2013,"Hungary","Million euro","All providers of health care",7396.44,FALSE
2013,"Hungary","Million euro","Hospitals",2720.58,FALSE
2013,"Hungary","Million euro","General hospitals",2485.88,FALSE
2013,"Hungary","Million euro","Mental health hospitals",6.49,FALSE
2013,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",228.21,FALSE
2013,"Malta","Million euro","All providers of health care",889.47,TRUE
2013,"Malta","Million euro","Hospitals",385.21,TRUE
2013,"Malta","Million euro","General hospitals",333.01,TRUE
2013,"Malta","Million euro","Mental health hospitals",25.38,TRUE
2013,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",25.49,TRUE
2013,"Netherlands","Million euro","All providers of health care",69900.51,FALSE
2013,"Netherlands","Million euro","Hospitals",22602.77,FALSE
2013,"Netherlands","Million euro","General hospitals",17732.71,FALSE
2013,"Netherlands","Million euro","Mental health hospitals",3920.43,FALSE
2013,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",949.63,FALSE
2013,"Austria","Million euro","All providers of health care",33316.59,FALSE
2013,"Austria","Million euro","Hospitals",12815,FALSE
2013,"Austria","Million euro","General hospitals",11329.61,FALSE
2013,"Austria","Million euro","Mental health hospitals",154.65,TRUE
2013,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",1485.39,FALSE
2013,"Poland","Million euro","All providers of health care",25166.2,FALSE
2013,"Poland","Million euro","Hospitals",8873.59,FALSE
2013,"Poland","Million euro","General hospitals",7999.64,FALSE
2013,"Poland","Million euro","Mental health hospitals",408.48,FALSE
2013,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",465.46,FALSE
2013,"Portugal","Million euro","All providers of health care",15476.7,FALSE
2013,"Portugal","Million euro","Hospitals",6521.5,FALSE
2013,"Portugal","Million euro","General hospitals",6398.72,FALSE
2013,"Portugal","Million euro","Mental health hospitals",122.78,FALSE
2013,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Romania","Million euro","All providers of health care",7467.03,FALSE
2013,"Romania","Million euro","Hospitals",2716.61,FALSE
2013,"Romania","Million euro","General hospitals",2222.35,FALSE
2013,"Romania","Million euro","Mental health hospitals",88.99,FALSE
2013,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",405.28,FALSE
2013,"Slovenia","Million euro","All providers of health care",3309.2,TRUE
2013,"Slovenia","Million euro","Hospitals",1359.81,TRUE
2013,"Slovenia","Million euro","General hospitals",1064.28,TRUE
2013,"Slovenia","Million euro","Mental health hospitals",51.01,TRUE
2013,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",244.51,TRUE
2013,"Slovakia","Million euro","All providers of health care",5583.37,FALSE
2013,"Slovakia","Million euro","Hospitals",1535.71,FALSE
2013,"Slovakia","Million euro","General hospitals",1498.19,FALSE
2013,"Slovakia","Million euro","Mental health hospitals",36.48,FALSE
2013,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",1.04,FALSE
2013,"Finland","Million euro","All providers of health care",20034.38,FALSE
2013,"Finland","Million euro","Hospitals",6828.42,FALSE
2013,"Finland","Million euro","General hospitals",6821.59,FALSE
2013,"Finland","Million euro","Mental health hospitals",6.83,FALSE
2013,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Sweden","Million euro","All providers of health care",48178,FALSE
2013,"Sweden","Million euro","Hospitals",18541.29,FALSE
2013,"Sweden","Million euro","General hospitals",18541.29,FALSE
2013,"Sweden","Million euro","Mental health hospitals",154.65,TRUE
2013,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Iceland","Million euro","All providers of health care",991.84,FALSE
2013,"Iceland","Million euro","Hospitals",376.49,FALSE
2013,"Iceland","Million euro","General hospitals",376.49,FALSE
2013,"Iceland","Million euro","Mental health hospitals",0,TRUE
2013,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2013,"Liechtenstein","Million euro","All providers of health care",276.68,FALSE
2013,"Liechtenstein","Million euro","Hospitals",27.9,FALSE
2013,"Liechtenstein","Million euro","General hospitals",27.9,FALSE
2013,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2013,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2013,"Norway","Million euro","All providers of health care",35129.57,FALSE
2013,"Norway","Million euro","Hospitals",13873.72,FALSE
2013,"Norway","Million euro","General hospitals",10612.42,FALSE
2013,"Norway","Million euro","Mental health hospitals",3261.3,FALSE
2013,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2013,"Switzerland","Million euro","All providers of health care",56143.31,FALSE
2013,"Switzerland","Million euro","Hospitals",20584.24,FALSE
2013,"Switzerland","Million euro","General hospitals",16606.97,FALSE
2013,"Switzerland","Million euro","Mental health hospitals",1701.54,FALSE
2013,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",2275.73,FALSE
2013,"United Kingdom","Million euro","All providers of health care",209392.49,FALSE
2013,"United Kingdom","Million euro","Hospitals",84315.37,FALSE
2013,"United Kingdom","Million euro","General hospitals",4504.33,TRUE
2013,"United Kingdom","Million euro","Mental health hospitals",154.65,TRUE
2013,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Bosnia and Herzegovina","Million euro","All providers of health care",1289.16,FALSE
2013,"Bosnia and Herzegovina","Million euro","Hospitals",457,FALSE
2013,"Bosnia and Herzegovina","Million euro","General hospitals",424.78,FALSE
2013,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.56,FALSE
2013,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",28.66,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",1177858.74,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Hospitals",430796.21,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","General hospitals",430796.21,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",430796.21,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",430796.21,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",1407857.52,FALSE
2014,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",524006.33,FALSE
2014,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",524006.33,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",524006.33,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",524006.33,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",1404949.74,FALSE
2014,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",522720.33,FALSE
2014,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",522720.33,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",522720.33,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",522720.33,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",1333671.16,FALSE
2014,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",496066.46,FALSE
2014,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",496066.46,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",496066.46,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",496066.46,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",1043842.25,FALSE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",377926.66,FALSE
2014,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",377926.66,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",377926.66,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",377926.66,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","All providers of health care",1041576.67,FALSE
2014,"Euro area - 18 countries (2014)","Million euro","Hospitals",377162.12,FALSE
2014,"Euro area - 18 countries (2014)","Million euro","General hospitals",377162.12,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",377162.12,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",377162.12,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",1028595.97,FALSE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",372249.58,FALSE
2014,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",372249.58,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",372249.58,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",372249.58,TRUE
2014,"Belgium","Million euro","All providers of health care",42073.83,FALSE
2014,"Belgium","Million euro","Hospitals",14230.13,FALSE
2014,"Belgium","Million euro","General hospitals",12323.48,FALSE
2014,"Belgium","Million euro","Mental health hospitals",1834.53,FALSE
2014,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",72.11,FALSE
2014,"Bulgaria","Million euro","All providers of health care",3305.61,FALSE
2014,"Bulgaria","Million euro","Hospitals",1270.19,FALSE
2014,"Bulgaria","Million euro","General hospitals",975.4,FALSE
2014,"Bulgaria","Million euro","Mental health hospitals",22.02,FALSE
2014,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,FALSE
2014,"Czechia","Million euro","All providers of health care",11989.32,FALSE
2014,"Czechia","Million euro","Hospitals",4971.52,FALSE
2014,"Czechia","Million euro","General hospitals",4464.49,FALSE
2014,"Czechia","Million euro","Mental health hospitals",173.28,FALSE
2014,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",333.75,FALSE
2014,"Denmark","Million euro","All providers of health care",27032.54,FALSE
2014,"Denmark","Million euro","Hospitals",12015.68,FALSE
2014,"Denmark","Million euro","General hospitals",10913.86,FALSE
2014,"Denmark","Million euro","Mental health hospitals",1101.82,FALSE
2014,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",322481,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",93989,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",85009,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",173.28,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",8981,FALSE
2014,"Estonia","Million euro","All providers of health care",1227.09,FALSE
2014,"Estonia","Million euro","Hospitals",585.6,FALSE
2014,"Estonia","Million euro","General hospitals",556.35,FALSE
2014,"Estonia","Million euro","Mental health hospitals",3.32,FALSE
2014,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",25.93,FALSE
2014,"Ireland","Million euro","All providers of health care",18850.22,FALSE
2014,"Ireland","Million euro","Hospitals",6662.75,FALSE
2014,"Ireland","Million euro","General hospitals",5659.83,FALSE
2014,"Ireland","Million euro","Mental health hospitals",286.53,FALSE
2014,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",716.39,FALSE
2014,"Greece","Million euro","All providers of health care",14024.42,FALSE
2014,"Greece","Million euro","Hospitals",6272.13,FALSE
2014,"Greece","Million euro","General hospitals",5370.39,FALSE
2014,"Greece","Million euro","Mental health hospitals",355.55,FALSE
2014,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",546.19,FALSE
2014,"Spain","Million euro","All providers of health care",93824.25,FALSE
2014,"Spain","Million euro","Hospitals",39845.77,FALSE
2014,"Spain","Million euro","General hospitals",36959.02,FALSE
2014,"Spain","Million euro","Mental health hospitals",759.25,FALSE
2014,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",2127.5,FALSE
2014,"France","Million euro","All providers of health care",248958.59,FALSE
2014,"France","Million euro","Hospitals",95418.11,FALSE
2014,"France","Million euro","General hospitals",81422.85,FALSE
2014,"France","Million euro","Mental health hospitals",13607.77,FALSE
2014,"France","Million euro","Specialised hospitals (other than mental health hospitals)",387.5,FALSE
2014,"Croatia","Million euro","All providers of health care",2907.78,FALSE
2014,"Croatia","Million euro","Hospitals",1286,FALSE
2014,"Croatia","Million euro","General hospitals",1163.06,FALSE
2014,"Croatia","Million euro","Mental health hospitals",43.3,FALSE
2014,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",79.63,FALSE
2014,"Italy","Million euro","All providers of health care",144317,FALSE
2014,"Italy","Million euro","Hospitals",65633,FALSE
2014,"Italy","Million euro","General hospitals",4464.49,TRUE
2014,"Italy","Million euro","Mental health hospitals",173.28,TRUE
2014,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Cyprus","Million euro","All providers of health care",1211.8,FALSE
2014,"Cyprus","Million euro","Hospitals",532.4,FALSE
2014,"Cyprus","Million euro","General hospitals",440.97,FALSE
2014,"Cyprus","Million euro","Mental health hospitals",13.16,FALSE
2014,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",78.27,FALSE
2014,"Latvia","Million euro","All providers of health care",1290.77,FALSE
2014,"Latvia","Million euro","Hospitals",434.22,FALSE
2014,"Latvia","Million euro","General hospitals",344.77,FALSE
2014,"Latvia","Million euro","Mental health hospitals",34.31,FALSE
2014,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",55.14,FALSE
2014,"Lithuania","Million euro","All providers of health care",2265.58,FALSE
2014,"Lithuania","Million euro","Hospitals",764.54,FALSE
2014,"Lithuania","Million euro","General hospitals",638.76,FALSE
2014,"Lithuania","Million euro","Mental health hospitals",15.84,FALSE
2014,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",109.95,FALSE
2014,"Luxembourg","Million euro","All providers of health care",2708.9,FALSE
2014,"Luxembourg","Million euro","Hospitals",835.3,FALSE
2014,"Luxembourg","Million euro","General hospitals",739.41,FALSE
2014,"Luxembourg","Million euro","Mental health hospitals",41.34,FALSE
2014,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",54.55,FALSE
2014,"Hungary","Million euro","All providers of health care",7488.05,FALSE
2014,"Hungary","Million euro","Hospitals",2734.63,FALSE
2014,"Hungary","Million euro","General hospitals",2501.37,FALSE
2014,"Hungary","Million euro","Mental health hospitals",6.23,FALSE
2014,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",227.03,FALSE
2014,"Malta","Million euro","All providers of health care",795.04,FALSE
2014,"Malta","Million euro","Hospitals",338.87,FALSE
2014,"Malta","Million euro","General hospitals",292.73,FALSE
2014,"Malta","Million euro","Mental health hospitals",23.49,FALSE
2014,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",22.65,FALSE
2014,"Netherlands","Million euro","All providers of health care",70964.21,FALSE
2014,"Netherlands","Million euro","Hospitals",22805.43,FALSE
2014,"Netherlands","Million euro","General hospitals",17933.09,FALSE
2014,"Netherlands","Million euro","Mental health hospitals",3903.16,FALSE
2014,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",969.18,FALSE
2014,"Austria","Million euro","All providers of health care",34540.89,FALSE
2014,"Austria","Million euro","Hospitals",13230.37,FALSE
2014,"Austria","Million euro","General hospitals",11673.56,FALSE
2014,"Austria","Million euro","Mental health hospitals",173.28,TRUE
2014,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",1556.8,FALSE
2014,"Poland","Million euro","All providers of health care",25681.21,FALSE
2014,"Poland","Million euro","Hospitals",9118.38,FALSE
2014,"Poland","Million euro","General hospitals",8213,FALSE
2014,"Poland","Million euro","Mental health hospitals",420.95,FALSE
2014,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",484.43,FALSE
2014,"Portugal","Million euro","All providers of health care",15615.76,FALSE
2014,"Portugal","Million euro","Hospitals",6534.82,FALSE
2014,"Portugal","Million euro","General hospitals",6415.83,FALSE
2014,"Portugal","Million euro","Mental health hospitals",118.99,FALSE
2014,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Romania","Million euro","All providers of health care",7568.11,FALSE
2014,"Romania","Million euro","Hospitals",2882.08,FALSE
2014,"Romania","Million euro","General hospitals",2275.59,FALSE
2014,"Romania","Million euro","Mental health hospitals",96.88,FALSE
2014,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",509.61,FALSE
2014,"Slovenia","Million euro","All providers of health care",3199.66,FALSE
2014,"Slovenia","Million euro","Hospitals",1298.77,FALSE
2014,"Slovenia","Million euro","General hospitals",1021.92,FALSE
2014,"Slovenia","Million euro","Mental health hospitals",47.46,FALSE
2014,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",229.39,FALSE
2014,"Slovakia","Million euro","All providers of health care",5256.33,FALSE
2014,"Slovakia","Million euro","Hospitals",1722.69,FALSE
2014,"Slovakia","Million euro","General hospitals",1661.3,FALSE
2014,"Slovakia","Million euro","Mental health hospitals",33.15,FALSE
2014,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",28.25,FALSE
2014,"Finland","Million euro","All providers of health care",20236.91,FALSE
2014,"Finland","Million euro","Hospitals",6792.78,FALSE
2014,"Finland","Million euro","General hospitals",6786.28,FALSE
2014,"Finland","Million euro","Mental health hospitals",6.5,FALSE
2014,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Sweden","Million euro","All providers of health care",48043.85,FALSE
2014,"Sweden","Million euro","Hospitals",18591.09,FALSE
2014,"Sweden","Million euro","General hospitals",18591.09,FALSE
2014,"Sweden","Million euro","Mental health hospitals",173.28,TRUE
