"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2014","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 028 595.97",""
"2014","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","801 739.22",""
"2014","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","263 670.89",""
"2014","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","538 068.33",""
"2014","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","478 171.07",""
"2014","Belgium","Million euro","All financing schemes","42 073.83",""
"2014","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","31 912.59",""
"2014","Belgium","Million euro","Government schemes","3 973.88",""
"2014","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","27 938.71",""
"2014","Belgium","Million euro","Social health insurance schemes","27 920.23",""
"2014","Bulgaria","Million euro","All financing schemes","3 305.61",""
"2014","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","1 933.11",""
"2014","Bulgaria","Million euro","Government schemes","322.95",""
"2014","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 610.16",""
"2014","Bulgaria","Million euro","Social health insurance schemes","1 610.16",""
"2014","Czechia","Million euro","All financing schemes","11 989.32",""
"2014","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","9 913.58",""
"2014","Czechia","Million euro","Government schemes","1 402.12",""
"2014","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","8 511.46",""
"2014","Czechia","Million euro","Social health insurance schemes",":",""
"2014","Denmark","Million euro","All financing schemes","27 032.54",""
"2014","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","22 758.57",""
"2014","Denmark","Million euro","Government schemes","22 758.57",""
"2014","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2014","Denmark","Million euro","Social health insurance schemes","0.00",""
"2014","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","322 481.00",""
"2014","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","271 546.00",""
"2014","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","21 963.00",""
"2014","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","249 583.00",""
"2014","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","225 308.00",""
"2014","Estonia","Million euro","All financing schemes","1 227.09",""
"2014","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","928.65",""
"2014","Estonia","Million euro","Government schemes","126.05",""
"2014","Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","802.61",""
"2014","Estonia","Million euro","Social health insurance schemes","802.61","b"
"2014","Ireland","Million euro","All financing schemes","18 850.22",""
"2014","Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes","13 386.68",""
"2014","Ireland","Million euro","Government schemes","13 322.80",""
"2014","Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","63.88",""
"2014","Ireland","Million euro","Social health insurance schemes","63.88",""
"2014","Greece","Million euro","All financing schemes","14 024.42",""
"2014","Greece","Million euro","Government schemes and compulsory contributory health care financing schemes","8 088.27",""
"2014","Greece","Million euro","Government schemes","4 210.48",""
"2014","Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","3 877.79",""
"2014","Greece","Million euro","Social health insurance schemes","3 877.79",""
"2014","Spain","Million euro","All financing schemes","93 824.25",""
"2014","Spain","Million euro","Government schemes and compulsory contributory health care financing schemes","65 926.46",""
"2014","Spain","Million euro","Government schemes","61 808.25",""
"2014","Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 118.22",""
"2014","Spain","Million euro","Social health insurance schemes","4 118.22",""
"2014","France","Million euro","All financing schemes","248 958.59",""
"2014","France","Million euro","Government schemes and compulsory contributory health care financing schemes","190 558.04",""
"2014","France","Million euro","Government schemes","12 739.82",""
"2014","France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","177 818.22",""
"2014","France","Million euro","Social health insurance schemes","177 818.22",""
"2014","Croatia","Million euro","All financing schemes","2 907.78",""
"2014","Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 411.23",""
"2014","Croatia","Million euro","Government schemes","86.03",""
"2014","Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 325.20",""
"2014","Croatia","Million euro","Social health insurance schemes","2 325.20",""
"2014","Italy","Million euro","All financing schemes","144 317.00",""
"2014","Italy","Million euro","Government schemes and compulsory contributory health care financing schemes","108 851.00",""
"2014","Italy","Million euro","Government schemes","108 500.00",""
"2014","Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","351.00",""
"2014","Italy","Million euro","Social health insurance schemes","351.00",""
"2014","Cyprus","Million euro","All financing schemes","1 211.80",""
"2014","Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes","521.62",""
"2014","Cyprus","Million euro","Government schemes","514.00",""
"2014","Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","7.62",""
"2014","Cyprus","Million euro","Social health insurance schemes","7.62",""
"2014","Latvia","Million euro","All financing schemes","1 290.77",""
"2014","Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes","770.23",""
"2014","Latvia","Million euro","Government schemes","770.23",""
"2014","Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2014","Latvia","Million euro","Social health insurance schemes",":",""
"2014","Lithuania","Million euro","All financing schemes","2 265.58",""
"2014","Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes","1 530.64",""
"2014","Lithuania","Million euro","Government schemes","228.79",""
"2014","Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 301.85",""
"2014","Lithuania","Million euro","Social health insurance schemes","1 301.85",""
"2014","Luxembourg","Million euro","All financing schemes","2 708.90",""
"2014","Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes","2 261.29",""
"2014","Luxembourg","Million euro","Government schemes","119.65",""
"2014","Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 141.64",""
"2014","Luxembourg","Million euro","Social health insurance schemes","2 141.64",""
"2014","Hungary","Million euro","All financing schemes","7 488.05",""
"2014","Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes","5 024.34",""
"2014","Hungary","Million euro","Government schemes","723.15",""
"2014","Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 301.18",""
"2014","Hungary","Million euro","Social health insurance schemes","4 301.18",""
"2014","Malta","Million euro","All financing schemes","795.04",""
"2014","Malta","Million euro","Government schemes and compulsory contributory health care financing schemes","487.53",""
"2014","Malta","Million euro","Government schemes","487.53",""
"2014","Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2014","Malta","Million euro","Social health insurance schemes","0.00",""
"2014","Netherlands","Million euro","All financing schemes","70 964.21",""
"2014","Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes","57 537.63",""
"2014","Netherlands","Million euro","Government schemes","3 564.52",""
"2014","Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","53 973.11",""
"2014","Netherlands","Million euro","Social health insurance schemes","18 597.00",""
"2014","Austria","Million euro","All financing schemes","34 540.89",""
"2014","Austria","Million euro","Government schemes and compulsory contributory health care financing schemes","25 563.92",""
"2014","Austria","Million euro","Government schemes","10 433.25",""
"2014","Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","15 130.67",""
"2014","Austria","Million euro","Social health insurance schemes","15 130.67",""
"2014","Poland","Million euro","All financing schemes","25 681.21",""
"2014","Poland","Million euro","Government schemes and compulsory contributory health care financing schemes","18 146.08",""
"2014","Poland","Million euro","Government schemes","2 393.85",""
"2014","Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","15 752.23",""
"2014","Poland","Million euro","Social health insurance schemes","15 652.06",""
"2014","Portugal","Million euro","All financing schemes","15 615.76",""
"2014","Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes","10 319.25",""
"2014","Portugal","Million euro","Government schemes","10 120.37",""
"2014","Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","198.88",""
"2014","Portugal","Million euro","Social health insurance schemes","198.88",""
"2014","Romania","Million euro","All financing schemes","7 568.11",""
"2014","Romania","Million euro","Government schemes and compulsory contributory health care financing schemes","5 978.53",""
"2014","Romania","Million euro","Government schemes","999.83",""
"2014","Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 978.70",""
"2014","Romania","Million euro","Social health insurance schemes","4 978.70",""
"2014","Slovenia","Million euro","All financing schemes","3 199.66",""
"2014","Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 275.40",""
"2014","Slovenia","Million euro","Government schemes","118.98",""
"2014","Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 156.42",""
"2014","Slovenia","Million euro","Social health insurance schemes",":",""
"2014","Slovakia","Million euro","All financing schemes","5 256.33","b"
"2014","Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes","4 217.01","b"
"2014","Slovakia","Million euro","Government schemes","210.27","b"
"2014","Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 006.74","b"
"2014","Slovakia","Million euro","Social health insurance schemes",":",""
"2014","Finland","Million euro","All financing schemes","20 236.91",""
"2014","Finland","Million euro","Government schemes and compulsory contributory health care financing schemes","15 788.08",""
"2014","Finland","Million euro","Government schemes","12 914.87",""
"2014","Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 873.21",""
"2014","Finland","Million euro","Social health insurance schemes","2 645.54",""
"2014","Sweden","Million euro","All financing schemes","48 043.85",""
"2014","Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes","40 369.95",""
"2014","Sweden","Million euro","Government schemes","40 369.95",""
"2014","Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2014","Sweden","Million euro","Social health insurance schemes","0.00",""
"2014","Iceland","Million euro","All financing schemes","1 108.60",""
"2014","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes","892.41",""
"2014","Iceland","Million euro","Government schemes","892.41",""
"2014","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2014","Iceland","Million euro","Social health insurance schemes","0.00",""
"2014","Liechtenstein","Million euro","All financing schemes","283.02",""
"2014","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes","185.77",""
"2014","Liechtenstein","Million euro","Government schemes","41.06",""
"2014","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","144.70",""
"2014","Liechtenstein","Million euro","Social health insurance schemes","144.70",""
"2014","Norway","Million euro","All financing schemes","35 132.03",""
"2014","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes","29 963.73",""
"2014","Norway","Million euro","Government schemes","29 963.73",""
"2014","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2014","Norway","Million euro","Social health insurance schemes",":",""
"2014","Switzerland","Million euro","All financing schemes","58 808.84",""
"2014","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","38 865.77",""
"2014","Switzerland","Million euro","Government schemes","13 510.27",""
"2014","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","25 355.51",""
"2014","Switzerland","Million euro","Social health insurance schemes","2 067.02",""
"2014","United Kingdom","Million euro","All financing schemes","229 998.79",""
"2014","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes","182 777.15",""
"2014","United Kingdom","Million euro","Government schemes","182 777.15",""
"2014","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2014","United Kingdom","Million euro","Social health insurance schemes","0.00",""
"2014","Bosnia and Herzegovina","Million euro","All financing schemes","1 322.65",""
"2014","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes","936.07",""
"2014","Bosnia and Herzegovina","Million euro","Government schemes","29.05",""
"2014","Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","907.03",""
"2014","Bosnia and Herzegovina","Million euro","Social health insurance schemes","907.03",""
"2015","European Union - 27 countries (from 2020)","Million euro","All financing schemes","1 213 033.52",""
"2015","European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","946 258.94",""
"2015","European Union - 27 countries (from 2020)","Million euro","Government schemes","348 580.60",""
"2015","European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","597 679.34",""
"2015","European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",":",""
"2015","European Union - 28 countries (2013-2020)","Million euro","All financing schemes","1 474 601.00",""
"2015","European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 154 213.92",""
"2015","European Union - 28 countries (2013-2020)","Million euro","Government schemes","556 535.58",""
"2015","European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","597 679.34",""
"2015","European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",":",""
"2015","European Union - 27 countries (2007-2013)","Million euro","All financing schemes","1 471 573.22",""
"2015","European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 151 711.99",""
"2015","European Union - 27 countries (2007-2013)","Million euro","Government schemes","556 448.62",""
"2015","European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","595 264.37",""
"2015","European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",":",""
"2015","European Union - 15 countries (1995-2004)","Million euro","All financing schemes","1 397 068.08",""
"2015","European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 098 027.42",""
"2015","European Union - 15 countries (1995-2004)","Million euro","Government schemes","547 568.54",""
"2015","European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","550 459.87",""
"2015","European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes","485 457.62",""
"2015","Euro area - 19 countries  (from 2015)","Million euro","All financing schemes","1 074 381.40",""
"2015","Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes","836 403.96",""
"2015","Euro area - 19 countries  (from 2015)","Million euro","Government schemes","277 351.86",""
"2015","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","559 053.10",""
"2015","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",":",""
"2015","Euro area - 18 countries (2014)","Million euro","All financing schemes","1 071 957.52",""
"2015","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes","834 776.57",""
"2015","Euro area - 18 countries (2014)","Million euro","Government schemes","277 110.29",""
"2015","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","557 667.28",""
"2015","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",":",""
"2015","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 058 398.22",""
"2015","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","825 216.86",""
"2015","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","274 757.99",""
"2015","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","550 459.87",""
"2015","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","485 457.62",""
"2015","Belgium","Million euro","All financing schemes","43 449.59",""
"2015","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","32 923.00",""
"2015","Belgium","Million euro","Government schemes","7 765.34",""
"2015","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","25 157.65",""
"2015","Belgium","Million euro","Social health insurance schemes","25 138.33",""
"2015","Bulgaria","Million euro","All financing schemes","3 386.12",""
"2015","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","1 900.45",""
"2015","Bulgaria","Million euro","Government schemes","344.32",""
"2015","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 556.12",""
"2015","Bulgaria","Million euro","Social health insurance schemes","1 556.12",""
"2015","Czechia","Million euro","All financing schemes","12 202.11",""
"2015","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","10 050.99",""
"2015","Czechia","Million euro","Government schemes","1 466.10",""
"2015","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","8 584.89",""
"2015","Czechia","Million euro","Social health insurance schemes","8 584.89",""
"2015","Denmark","Million euro","All financing schemes","27 921.96",""
"2015","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","23 505.60",""
"2015","Denmark","Million euro","Government schemes","23 505.60",""
"2015","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","Denmark","Million euro","Social health insurance schemes","0.00",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","338 267.00",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","284 731.00",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","23 027.00",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","261 705.00",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","236 213.00",""
"2015","Estonia","Million euro","All financing schemes","1 318.90",""
"2015","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","997.32",""
"2015","Estonia","Million euro","Government schemes","142.39",""
"2015","Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","854.93",""
"2015","Estonia","Million euro","Social health insurance schemes","854.93",""
"2015","Ireland","Million euro","All financing schemes","19 231.95",""
"2015","Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes","13 854.61",""
"2015","Ireland","Million euro","Government schemes","13 794.50",""
"2015","Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","60.10",""
"2015","Ireland","Million euro","Social health insurance schemes","60.10",""
"2015","Greece","Million euro","All financing schemes","14 210.20",""
"2015","Greece","Million euro","Government schemes and compulsory contributory health care financing schemes","8 182.77",""
"2015","Greece","Million euro","Government schemes","4 087.63",""
"2015","Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 095.14",""
"2015","Greece","Million euro","Social health insurance schemes","4 095.14",""
"2015","Spain","Million euro","All financing schemes","98 350.22",""
"2015","Spain","Million euro","Government schemes and compulsory contributory health care financing schemes","70 140.76",""
"2015","Spain","Million euro","Government schemes","65 920.29",""
"2015","Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 220.48",""
"2015","Spain","Million euro","Social health insurance schemes","4 220.48",""
"2015","France","Million euro","All financing schemes","252 075.88",""
"2015","France","Million euro","Government schemes and compulsory contributory health care financing schemes","193 184.54",""
"2015","France","Million euro","Government schemes","12 887.44",""
"2015","France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","180 297.10",""
"2015","France","Million euro","Social health insurance schemes","180 297.10",""
"2015","Croatia","Million euro","All financing schemes","3 027.78",""
"2015","Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 501.92",""
"2015","Croatia","Million euro","Government schemes","86.96",""
"2015","Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 414.97",""
"2015","Croatia","Million euro","Social health insurance schemes","2 414.97",""
"2015","Italy","Million euro","All financing schemes","146 613.00",""
"2015","Italy","Million euro","Government schemes and compulsory contributory health care financing schemes","109 132.00",""
"2015","Italy","Million euro","Government schemes","108 789.00",""
"2015","Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","343.00",""
"2015","Italy","Million euro","Social health insurance schemes","343.00",""
"2015","Cyprus","Million euro","All financing schemes","1 234.64",""
"2015","Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes","513.62",""
"2015","Cyprus","Million euro","Government schemes","509.65",""
"2015","Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","3.97",""
"2015","Cyprus","Million euro","Social health insurance schemes","3.97",""
"2015","Latvia","Million euro","All financing schemes","1 388.84",""
"2015","Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes","814.60",""
"2015","Latvia","Million euro","Government schemes","814.60",""
"2015","Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","Latvia","Million euro","Social health insurance schemes","0.00",""
"2015","Lithuania","Million euro","All financing schemes","2 423.88",""
"2015","Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes","1 627.39",""
"2015","Lithuania","Million euro","Government schemes","241.57",""
"2015","Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 385.82",""
"2015","Lithuania","Million euro","Social health insurance schemes","1 385.82",""
"2015","Luxembourg","Million euro","All financing schemes","2 751.04",""
"2015","Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes","2 301.49",""
"2015","Luxembourg","Million euro","Government schemes","124.85",""
"2015","Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 176.64",""
"2015","Luxembourg","Million euro","Social health insurance schemes","2 176.64",""
"2015","Hungary","Million euro","All financing schemes","7 730.72",""
"2015","Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes","5 271.48",""
"2015","Hungary","Million euro","Government schemes","883.87",""
"2015","Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 387.61",""
"2015","Hungary","Million euro","Social health insurance schemes","4 387.61",""
"2015","Malta","Million euro","All financing schemes","889.47",""
"2015","Malta","Million euro","Government schemes and compulsory contributory health care financing schemes","538.74",""
"2015","Malta","Million euro","Government schemes","538.74",""
"2015","Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","Malta","Million euro","Social health insurance schemes","0.00",""
"2015","Netherlands","Million euro","All financing schemes","71 236.22",""
"2015","Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes","57 972.47",""
"2015","Netherlands","Million euro","Government schemes","4 437.46",""
"2015","Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","53 535.02",""
"2015","Netherlands","Million euro","Social health insurance schemes","14 274.96",""
"2015","Austria","Million euro","All financing schemes","35 692.35",""
"2015","Austria","Million euro","Government schemes and compulsory contributory health care financing schemes","26 433.12",""
"2015","Austria","Million euro","Government schemes","10 712.40",""
"2015","Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","15 720.72",""
"2015","Austria","Million euro","Social health insurance schemes","15 720.72",""
"2015","Poland","Million euro","All financing schemes","27 280.04",""
"2015","Poland","Million euro","Government schemes and compulsory contributory health care financing schemes","19 092.90",""
"2015","Poland","Million euro","Government schemes","2 522.09",""
"2015","Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","16 570.81",""
"2015","Poland","Million euro","Social health insurance schemes","16 459.59",""
"2015","Portugal","Million euro","All financing schemes","16 132.19",""
"2015","Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes","10 674.04",""
"2015","Portugal","Million euro","Government schemes","10 474.73",""
"2015","Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","199.31",""
"2015","Portugal","Million euro","Social health insurance schemes","199.31",""
"2015","Romania","Million euro","All financing schemes","7 922.96",""
"2015","Romania","Million euro","Government schemes and compulsory contributory health care financing schemes","6 181.66",""
"2015","Romania","Million euro","Government schemes","1 069.83",""
"2015","Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","5 111.83",""
"2015","Romania","Million euro","Social health insurance schemes","5 111.83",""
"2015","Slovenia","Million euro","All financing schemes","3 309.20",""
"2015","Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 376.22",""
"2015","Slovenia","Million euro","Government schemes","112.06",""
"2015","Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 264.16",""
"2015","Slovenia","Million euro","Social health insurance schemes",":",""
"2015","Slovakia","Million euro","All financing schemes","5 418.25",""
"2015","Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes","4 319.22",""
"2015","Slovakia","Million euro","Government schemes","234.86",""
"2015","Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 084.35",""
"2015","Slovakia","Million euro","Social health insurance schemes",":",""
"2015","Finland","Million euro","All financing schemes","20 388.59","b"
"2015","Finland","Million euro","Government schemes and compulsory contributory health care financing schemes","15 687.07",""
"2015","Finland","Million euro","Government schemes","12 737.35",""
"2015","Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 949.72",""
"2015","Finland","Million euro","Social health insurance schemes","2 718.84",""
"2015","Sweden","Million euro","All financing schemes","49 180.41",""
"2015","Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes","41 349.98",""
"2015","Sweden","Million euro","Government schemes","41 349.98",""
"2015","Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","Sweden","Million euro","Social health insurance schemes","0.00",""
"2015","Iceland","Million euro","All financing schemes","1 274.97",""
"2015","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes","1 030.46",""
"2015","Iceland","Million euro","Government schemes","1 030.46",""
"2015","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","Iceland","Million euro","Social health insurance schemes","0.00",""
"2015","Liechtenstein","Million euro","All financing schemes","324.90",""
"2015","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes","213.43",""
"2015","Liechtenstein","Million euro","Government schemes","48.56",""
"2015","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","164.87",""
"2015","Liechtenstein","Million euro","Social health insurance schemes","164.87",""
"2015","Norway","Million euro","All financing schemes","35 220.23",""
"2015","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes","30 118.44",""
"2015","Norway","Million euro","Government schemes","30 118.44",""
"2015","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2015","Norway","Million euro","Social health insurance schemes",":",""
"2015","Switzerland","Million euro","All financing schemes","69 655.06",""
"2015","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","46 133.37",""
"2015","Switzerland","Million euro","Government schemes","15 821.35",""
