"TIME","GEO","UNIT","ICHA11_HC","Value","Value_imp"
2012,"Romania","Million euro","Inpatient curative care",361.48,TRUE
2012,"Slovenia","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Slovenia","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Slovenia","Million euro","Curative care",574.87,TRUE
2012,"Slovenia","Million euro","Inpatient curative and rehabilitative care",910.51,TRUE
2012,"Slovenia","Million euro","Inpatient curative care",857.73,TRUE
2012,"Slovakia","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Slovakia","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Slovakia","Million euro","Curative care",574.87,TRUE
2012,"Slovakia","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"Slovakia","Million euro","Inpatient curative care",361.48,TRUE
2012,"Finland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Finland","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Finland","Million euro","Curative care",574.87,TRUE
2012,"Finland","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"Finland","Million euro","Inpatient curative care",361.48,TRUE
2012,"Sweden","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Sweden","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Sweden","Million euro","Curative care",574.87,TRUE
2012,"Sweden","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"Sweden","Million euro","Inpatient curative care",361.48,TRUE
2012,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,FALSE
2012,"Iceland","Million euro","Curative care and rehabilitative care",527.56,FALSE
2012,"Iceland","Million euro","Curative care",477.44,FALSE
2012,"Iceland","Million euro","Inpatient curative and rehabilitative care",245.83,FALSE
2012,"Iceland","Million euro","Inpatient curative care",221.62,FALSE
2012,"Liechtenstein","Million euro","Current health care expenditure (CHE)",283.02,TRUE
2012,"Liechtenstein","Million euro","Curative care and rehabilitative care",177.86,TRUE
2012,"Liechtenstein","Million euro","Curative care",157.24,TRUE
2012,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",79.41,TRUE
2012,"Liechtenstein","Million euro","Inpatient curative care",70.7,TRUE
2012,"Norway","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Norway","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Norway","Million euro","Curative care",574.87,TRUE
2012,"Norway","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"Norway","Million euro","Inpatient curative care",361.48,TRUE
2012,"Switzerland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Switzerland","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"Switzerland","Million euro","Curative care",574.87,TRUE
2012,"Switzerland","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"Switzerland","Million euro","Inpatient curative care",361.48,TRUE
2012,"United Kingdom","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"United Kingdom","Million euro","Curative care and rehabilitative care",590.42,TRUE
2012,"United Kingdom","Million euro","Curative care",574.87,TRUE
2012,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",391.02,TRUE
2012,"United Kingdom","Million euro","Inpatient curative care",361.48,TRUE
2012,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2012,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",763.08,TRUE
2012,"Bosnia and Herzegovina","Million euro","Curative care",726.79,TRUE
2012,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",410.5,TRUE
2012,"Bosnia and Herzegovina","Million euro","Inpatient curative care",391.3,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Curative care",629.61,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",641.1,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Curative care",629.61,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",641.1,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Curative care",629.61,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",641.1,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Curative care",629.61,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",641.1,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",629.61,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",641.1,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Curative care",629.61,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",641.1,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",629.61,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",641.1,TRUE
2013,"Belgium","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Belgium","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Belgium","Million euro","Curative care",629.61,TRUE
2013,"Belgium","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Belgium","Million euro","Inpatient curative care",641.1,TRUE
2013,"Bulgaria","Million euro","Current health care expenditure (CHE)",991.84,TRUE
2013,"Bulgaria","Million euro","Curative care and rehabilitative care",801.67,TRUE
2013,"Bulgaria","Million euro","Curative care",722.33,TRUE
2013,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",684.13,TRUE
2013,"Bulgaria","Million euro","Inpatient curative care",999.27,FALSE
2013,"Czechia","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Czechia","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Czechia","Million euro","Curative care",629.61,TRUE
2013,"Czechia","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Czechia","Million euro","Inpatient curative care",641.1,TRUE
2013,"Denmark","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Denmark","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Denmark","Million euro","Curative care",629.61,TRUE
2013,"Denmark","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Denmark","Million euro","Inpatient curative care",641.1,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",629.61,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",641.1,TRUE
2013,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2013,"Estonia","Million euro","Curative care and rehabilitative care",650.58,FALSE
2013,"Estonia","Million euro","Curative care",629.61,FALSE
2013,"Estonia","Million euro","Inpatient curative and rehabilitative care",282.84,FALSE
2013,"Estonia","Million euro","Inpatient curative care",275.47,FALSE
2013,"Ireland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Ireland","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Ireland","Million euro","Curative care",629.61,TRUE
2013,"Ireland","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Ireland","Million euro","Inpatient curative care",641.1,TRUE
2013,"Greece","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Greece","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Greece","Million euro","Curative care",629.61,TRUE
2013,"Greece","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Greece","Million euro","Inpatient curative care",641.1,TRUE
2013,"Spain","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Spain","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Spain","Million euro","Curative care",629.61,TRUE
2013,"Spain","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Spain","Million euro","Inpatient curative care",641.1,TRUE
2013,"France","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"France","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"France","Million euro","Curative care",629.61,TRUE
2013,"France","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"France","Million euro","Inpatient curative care",641.1,TRUE
2013,"Croatia","Million euro","Current health care expenditure (CHE)",684.13,TRUE
2013,"Croatia","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Croatia","Million euro","Curative care",641.1,TRUE
2013,"Croatia","Million euro","Inpatient curative and rehabilitative care",684.13,FALSE
2013,"Croatia","Million euro","Inpatient curative care",641.1,FALSE
2013,"Italy","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Italy","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Italy","Million euro","Curative care",629.61,TRUE
2013,"Italy","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Italy","Million euro","Inpatient curative care",641.1,TRUE
2013,"Cyprus","Million euro","Current health care expenditure (CHE)",722.33,TRUE
2013,"Cyprus","Million euro","Curative care and rehabilitative care",801.67,FALSE
2013,"Cyprus","Million euro","Curative care",722.33,FALSE
2013,"Cyprus","Million euro","Inpatient curative and rehabilitative care",378.69,FALSE
2013,"Cyprus","Million euro","Inpatient curative care",350,FALSE
2013,"Latvia","Million euro","Current health care expenditure (CHE)",582.07,TRUE
2013,"Latvia","Million euro","Curative care and rehabilitative care",610.66,FALSE
2013,"Latvia","Million euro","Curative care",582.07,FALSE
2013,"Latvia","Million euro","Inpatient curative and rehabilitative care",293.54,FALSE
2013,"Latvia","Million euro","Inpatient curative care",284.15,FALSE
2013,"Lithuania","Million euro","Current health care expenditure (CHE)",603.61,TRUE
2013,"Lithuania","Million euro","Curative care and rehabilitative care",801.67,TRUE
2013,"Lithuania","Million euro","Curative care",931.66,TRUE
2013,"Lithuania","Million euro","Inpatient curative and rehabilitative care",603.61,FALSE
2013,"Lithuania","Million euro","Inpatient curative care",545.12,FALSE
2013,"Luxembourg","Million euro","Current health care expenditure (CHE)",667.33,TRUE
2013,"Luxembourg","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Luxembourg","Million euro","Curative care",629.61,TRUE
2013,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",667.33,FALSE
2013,"Luxembourg","Million euro","Inpatient curative care",632.53,FALSE
2013,"Hungary","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Hungary","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Hungary","Million euro","Curative care",629.61,TRUE
2013,"Hungary","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Hungary","Million euro","Inpatient curative care",641.1,TRUE
2013,"Malta","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2013,"Malta","Million euro","Curative care and rehabilitative care",442.28,TRUE
2013,"Malta","Million euro","Curative care",414.01,TRUE
2013,"Malta","Million euro","Inpatient curative and rehabilitative care",207.39,TRUE
2013,"Malta","Million euro","Inpatient curative care",179.89,TRUE
2013,"Netherlands","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Netherlands","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Netherlands","Million euro","Curative care",629.61,TRUE
2013,"Netherlands","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Netherlands","Million euro","Inpatient curative care",641.1,TRUE
2013,"Austria","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Austria","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Austria","Million euro","Curative care",629.61,TRUE
2013,"Austria","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Austria","Million euro","Inpatient curative care",641.1,TRUE
2013,"Poland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Poland","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Poland","Million euro","Curative care",629.61,TRUE
2013,"Poland","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Poland","Million euro","Inpatient curative care",641.1,TRUE
2013,"Portugal","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Portugal","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Portugal","Million euro","Curative care",629.61,TRUE
2013,"Portugal","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Portugal","Million euro","Inpatient curative care",641.1,TRUE
2013,"Romania","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Romania","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Romania","Million euro","Curative care",629.61,TRUE
2013,"Romania","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Romania","Million euro","Inpatient curative care",641.1,TRUE
2013,"Slovenia","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Slovenia","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Slovenia","Million euro","Curative care",629.61,TRUE
2013,"Slovenia","Million euro","Inpatient curative and rehabilitative care",910.51,TRUE
2013,"Slovenia","Million euro","Inpatient curative care",857.73,TRUE
2013,"Slovakia","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Slovakia","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Slovakia","Million euro","Curative care",629.61,TRUE
2013,"Slovakia","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Slovakia","Million euro","Inpatient curative care",641.1,TRUE
2013,"Finland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Finland","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Finland","Million euro","Curative care",629.61,TRUE
2013,"Finland","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Finland","Million euro","Inpatient curative care",641.1,TRUE
2013,"Sweden","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Sweden","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Sweden","Million euro","Curative care",629.61,TRUE
2013,"Sweden","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Sweden","Million euro","Inpatient curative care",641.1,TRUE
2013,"Iceland","Million euro","Current health care expenditure (CHE)",991.84,FALSE
2013,"Iceland","Million euro","Curative care and rehabilitative care",560.61,FALSE
2013,"Iceland","Million euro","Curative care",508.86,FALSE
2013,"Iceland","Million euro","Inpatient curative and rehabilitative care",257.19,FALSE
2013,"Iceland","Million euro","Inpatient curative care",232.95,FALSE
2013,"Liechtenstein","Million euro","Current health care expenditure (CHE)",276.68,FALSE
2013,"Liechtenstein","Million euro","Curative care and rehabilitative care",174.11,FALSE
2013,"Liechtenstein","Million euro","Curative care",154.02,FALSE
2013,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",79.41,FALSE
2013,"Liechtenstein","Million euro","Inpatient curative care",70.51,FALSE
2013,"Norway","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Norway","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Norway","Million euro","Curative care",629.61,TRUE
2013,"Norway","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Norway","Million euro","Inpatient curative care",641.1,TRUE
2013,"Switzerland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"Switzerland","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"Switzerland","Million euro","Curative care",629.61,TRUE
2013,"Switzerland","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"Switzerland","Million euro","Inpatient curative care",641.1,TRUE
2013,"United Kingdom","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2013,"United Kingdom","Million euro","Curative care and rehabilitative care",650.58,TRUE
2013,"United Kingdom","Million euro","Curative care",629.61,TRUE
2013,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",378.69,TRUE
2013,"United Kingdom","Million euro","Inpatient curative care",641.1,TRUE
2013,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",745.06,TRUE
2013,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",745.06,FALSE
2013,"Bosnia and Herzegovina","Million euro","Curative care",709.59,FALSE
2013,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",397.73,FALSE
2013,"Bosnia and Herzegovina","Million euro","Inpatient curative care",379.28,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Curative care",686.47,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",327.85,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Curative care",686.47,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",327.85,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Curative care",686.47,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",327.85,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Curative care",686.47,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",327.85,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",686.47,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",327.85,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Curative care",686.47,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",327.85,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",686.47,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",327.85,TRUE
2014,"Belgium","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Belgium","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Belgium","Million euro","Curative care",686.47,TRUE
2014,"Belgium","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Belgium","Million euro","Inpatient curative care",327.85,TRUE
2014,"Bulgaria","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Bulgaria","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Bulgaria","Million euro","Curative care",686.47,TRUE
2014,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Bulgaria","Million euro","Inpatient curative care",652.78,TRUE
2014,"Czechia","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Czechia","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Czechia","Million euro","Curative care",686.47,TRUE
2014,"Czechia","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Czechia","Million euro","Inpatient curative care",327.85,TRUE
2014,"Denmark","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Denmark","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Denmark","Million euro","Curative care",686.47,TRUE
2014,"Denmark","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Denmark","Million euro","Inpatient curative care",327.85,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",686.47,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",327.85,TRUE
2014,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2014,"Estonia","Million euro","Curative care and rehabilitative care",710.3,FALSE
2014,"Estonia","Million euro","Curative care",686.47,FALSE
2014,"Estonia","Million euro","Inpatient curative and rehabilitative care",303.97,FALSE
2014,"Estonia","Million euro","Inpatient curative care",296.03,FALSE
2014,"Ireland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Ireland","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Ireland","Million euro","Curative care",686.47,TRUE
2014,"Ireland","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Ireland","Million euro","Inpatient curative care",327.85,TRUE
2014,"Greece","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Greece","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Greece","Million euro","Curative care",686.47,TRUE
2014,"Greece","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Greece","Million euro","Inpatient curative care",327.85,TRUE
2014,"Spain","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Spain","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Spain","Million euro","Curative care",686.47,TRUE
2014,"Spain","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Spain","Million euro","Inpatient curative care",327.85,TRUE
2014,"France","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"France","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"France","Million euro","Curative care",686.47,TRUE
2014,"France","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"France","Million euro","Inpatient curative care",327.85,TRUE
2014,"Croatia","Million euro","Current health care expenditure (CHE)",692.84,TRUE
2014,"Croatia","Million euro","Curative care and rehabilitative care",692.84,TRUE
2014,"Croatia","Million euro","Curative care",686.47,TRUE
2014,"Croatia","Million euro","Inpatient curative and rehabilitative care",692.84,FALSE
2014,"Croatia","Million euro","Inpatient curative care",652.78,FALSE
2014,"Italy","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Italy","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Italy","Million euro","Curative care",686.47,TRUE
2014,"Italy","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Italy","Million euro","Inpatient curative care",327.85,TRUE
2014,"Cyprus","Million euro","Current health care expenditure (CHE)",696.15,TRUE
2014,"Cyprus","Million euro","Curative care and rehabilitative care",774.98,FALSE
2014,"Cyprus","Million euro","Curative care",696.15,FALSE
2014,"Cyprus","Million euro","Inpatient curative and rehabilitative care",355.29,FALSE
2014,"Cyprus","Million euro","Inpatient curative care",327.85,FALSE
2014,"Latvia","Million euro","Current health care expenditure (CHE)",618.56,TRUE
2014,"Latvia","Million euro","Curative care and rehabilitative care",639.95,FALSE
2014,"Latvia","Million euro","Curative care",618.56,FALSE
2014,"Latvia","Million euro","Inpatient curative and rehabilitative care",277.25,FALSE
2014,"Latvia","Million euro","Inpatient curative care",273.78,FALSE
2014,"Lithuania","Million euro","Current health care expenditure (CHE)",620.63,TRUE
2014,"Lithuania","Million euro","Curative care and rehabilitative care",774.98,TRUE
2014,"Lithuania","Million euro","Curative care",931.66,TRUE
2014,"Lithuania","Million euro","Inpatient curative and rehabilitative care",620.63,FALSE
2014,"Lithuania","Million euro","Inpatient curative care",562.57,FALSE
2014,"Luxembourg","Million euro","Current health care expenditure (CHE)",679.1,TRUE
2014,"Luxembourg","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Luxembourg","Million euro","Curative care",686.47,TRUE
2014,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",679.1,FALSE
2014,"Luxembourg","Million euro","Inpatient curative care",641.76,FALSE
2014,"Hungary","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Hungary","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Hungary","Million euro","Curative care",686.47,TRUE
2014,"Hungary","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Hungary","Million euro","Inpatient curative care",327.85,TRUE
2014,"Malta","Million euro","Current health care expenditure (CHE)",795.04,FALSE
2014,"Malta","Million euro","Curative care and rehabilitative care",376.51,FALSE
2014,"Malta","Million euro","Curative care",349.79,FALSE
