"TIME","GEO","UNIT","ICHA11_HP","Value","Value_imp"
2012,"United Kingdom","Million euro","General hospitals",477.12,TRUE
2012,"United Kingdom","Million euro","Mental health hospitals",14.5,TRUE
2012,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",66.65,TRUE
2012,"Bosnia and Herzegovina","Million euro","All providers of health care",939.05,TRUE
2012,"Bosnia and Herzegovina","Million euro","Hospitals",475.8,TRUE
2012,"Bosnia and Herzegovina","Million euro","General hospitals",442.33,TRUE
2012,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.67,TRUE
2012,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",29.79,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",939.05,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Hospitals",540.41,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","General hospitals",509.3,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",21.01,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",939.05,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",540.41,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",509.3,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",21.01,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",939.05,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",540.41,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",509.3,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",21.01,TRUE
2013,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",939.05,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",540.41,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",509.3,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",21.01,TRUE
2013,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",939.05,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",540.41,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",509.3,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",21.01,TRUE
2013,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","All providers of health care",939.05,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Hospitals",540.41,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","General hospitals",509.3,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",21.01,TRUE
2013,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",939.05,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",540.41,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",509.3,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",21.01,TRUE
2013,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Belgium","Million euro","All providers of health care",276.68,TRUE
2013,"Belgium","Million euro","Hospitals",540.41,TRUE
2013,"Belgium","Million euro","General hospitals",509.3,TRUE
2013,"Belgium","Million euro","Mental health hospitals",73.58,TRUE
2013,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",73.58,FALSE
2013,"Bulgaria","Million euro","All providers of health care",238.84,TRUE
2013,"Bulgaria","Million euro","Hospitals",238.84,TRUE
2013,"Bulgaria","Million euro","General hospitals",887.08,FALSE
2013,"Bulgaria","Million euro","Mental health hospitals",21.01,FALSE
2013,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,FALSE
2013,"Czechia","Million euro","All providers of health care",310.91,TRUE
2013,"Czechia","Million euro","Hospitals",310.91,TRUE
2013,"Czechia","Million euro","General hospitals",310.91,TRUE
2013,"Czechia","Million euro","Mental health hospitals",154.65,FALSE
2013,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",310.91,FALSE
2013,"Denmark","Million euro","All providers of health care",276.68,TRUE
2013,"Denmark","Million euro","Hospitals",540.41,TRUE
2013,"Denmark","Million euro","General hospitals",509.3,TRUE
2013,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2013,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",939.05,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",540.41,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",509.3,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",21.01,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Estonia","Million euro","All providers of health care",932.1,TRUE
2013,"Estonia","Million euro","Hospitals",540.41,FALSE
2013,"Estonia","Million euro","General hospitals",509.3,FALSE
2013,"Estonia","Million euro","Mental health hospitals",2.97,FALSE
2013,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",28.14,FALSE
2013,"Ireland","Million euro","All providers of health care",693.26,TRUE
2013,"Ireland","Million euro","Hospitals",540.41,TRUE
2013,"Ireland","Million euro","General hospitals",509.3,TRUE
2013,"Ireland","Million euro","Mental health hospitals",278.47,FALSE
2013,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",693.26,FALSE
2013,"Greece","Million euro","All providers of health care",559.01,TRUE
2013,"Greece","Million euro","Hospitals",540.41,TRUE
2013,"Greece","Million euro","General hospitals",509.3,TRUE
2013,"Greece","Million euro","Mental health hospitals",286.35,FALSE
2013,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",559.01,FALSE
2013,"Spain","Million euro","All providers of health care",728.24,TRUE
2013,"Spain","Million euro","Hospitals",572.99,TRUE
2013,"Spain","Million euro","General hospitals",728.24,TRUE
2013,"Spain","Million euro","Mental health hospitals",728.24,FALSE
2013,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"France","Million euro","All providers of health care",364.18,TRUE
2013,"France","Million euro","Hospitals",540.41,TRUE
2013,"France","Million euro","General hospitals",509.3,TRUE
2013,"France","Million euro","Mental health hospitals",21.01,TRUE
2013,"France","Million euro","Specialised hospitals (other than mental health hospitals)",364.18,FALSE
2013,"Croatia","Million euro","All providers of health care",96.01,TRUE
2013,"Croatia","Million euro","Hospitals",96.01,TRUE
2013,"Croatia","Million euro","General hospitals",509.3,TRUE
2013,"Croatia","Million euro","Mental health hospitals",43.57,FALSE
2013,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",96.01,FALSE
2013,"Italy","Million euro","All providers of health care",939.05,TRUE
2013,"Italy","Million euro","Hospitals",540.41,TRUE
2013,"Italy","Million euro","General hospitals",509.3,TRUE
2013,"Italy","Million euro","Mental health hospitals",21.01,TRUE
2013,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Cyprus","Million euro","All providers of health care",471.01,TRUE
2013,"Cyprus","Million euro","Hospitals",572.99,FALSE
2013,"Cyprus","Million euro","General hospitals",471.01,FALSE
2013,"Cyprus","Million euro","Mental health hospitals",13.42,FALSE
2013,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",88.56,FALSE
2013,"Latvia","Million euro","All providers of health care",339.47,TRUE
2013,"Latvia","Million euro","Hospitals",443.65,FALSE
2013,"Latvia","Million euro","General hospitals",339.47,FALSE
2013,"Latvia","Million euro","Mental health hospitals",41.37,FALSE
2013,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",62.82,FALSE
2013,"Lithuania","Million euro","All providers of health care",617.73,TRUE
2013,"Lithuania","Million euro","Hospitals",727.21,FALSE
2013,"Lithuania","Million euro","General hospitals",617.73,FALSE
2013,"Lithuania","Million euro","Mental health hospitals",38.24,FALSE
2013,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",71.24,FALSE
2013,"Luxembourg","Million euro","All providers of health care",692.88,TRUE
2013,"Luxembourg","Million euro","Hospitals",786.48,FALSE
2013,"Luxembourg","Million euro","General hospitals",692.88,FALSE
2013,"Luxembourg","Million euro","Mental health hospitals",40.98,FALSE
2013,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",52.61,FALSE
2013,"Hungary","Million euro","All providers of health care",228.21,TRUE
2013,"Hungary","Million euro","Hospitals",540.41,TRUE
2013,"Hungary","Million euro","General hospitals",509.3,TRUE
2013,"Hungary","Million euro","Mental health hospitals",6.49,FALSE
2013,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",228.21,FALSE
2013,"Malta","Million euro","All providers of health care",889.47,TRUE
2013,"Malta","Million euro","Hospitals",385.21,TRUE
2013,"Malta","Million euro","General hospitals",333.01,TRUE
2013,"Malta","Million euro","Mental health hospitals",25.38,TRUE
2013,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",25.49,TRUE
2013,"Netherlands","Million euro","All providers of health care",949.63,TRUE
2013,"Netherlands","Million euro","Hospitals",540.41,TRUE
2013,"Netherlands","Million euro","General hospitals",509.3,TRUE
2013,"Netherlands","Million euro","Mental health hospitals",21.01,TRUE
2013,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",949.63,FALSE
2013,"Austria","Million euro","All providers of health care",939.05,TRUE
2013,"Austria","Million euro","Hospitals",540.41,TRUE
2013,"Austria","Million euro","General hospitals",509.3,TRUE
2013,"Austria","Million euro","Mental health hospitals",21.01,TRUE
2013,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Poland","Million euro","All providers of health care",465.46,TRUE
2013,"Poland","Million euro","Hospitals",540.41,TRUE
2013,"Poland","Million euro","General hospitals",509.3,TRUE
2013,"Poland","Million euro","Mental health hospitals",408.48,FALSE
2013,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",465.46,FALSE
2013,"Portugal","Million euro","All providers of health care",276.68,TRUE
2013,"Portugal","Million euro","Hospitals",540.41,TRUE
2013,"Portugal","Million euro","General hospitals",509.3,TRUE
2013,"Portugal","Million euro","Mental health hospitals",122.78,FALSE
2013,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Romania","Million euro","All providers of health care",405.28,TRUE
2013,"Romania","Million euro","Hospitals",540.41,TRUE
2013,"Romania","Million euro","General hospitals",509.3,TRUE
2013,"Romania","Million euro","Mental health hospitals",88.99,FALSE
2013,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",405.28,FALSE
2013,"Slovenia","Million euro","All providers of health care",939.05,TRUE
2013,"Slovenia","Million euro","Hospitals",540.41,TRUE
2013,"Slovenia","Million euro","General hospitals",509.3,TRUE
2013,"Slovenia","Million euro","Mental health hospitals",51.01,TRUE
2013,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",244.51,TRUE
2013,"Slovakia","Million euro","All providers of health care",36.48,TRUE
2013,"Slovakia","Million euro","Hospitals",540.41,TRUE
2013,"Slovakia","Million euro","General hospitals",509.3,TRUE
2013,"Slovakia","Million euro","Mental health hospitals",36.48,FALSE
2013,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",1.04,FALSE
2013,"Finland","Million euro","All providers of health care",276.68,TRUE
2013,"Finland","Million euro","Hospitals",540.41,TRUE
2013,"Finland","Million euro","General hospitals",509.3,TRUE
2013,"Finland","Million euro","Mental health hospitals",6.83,FALSE
2013,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Sweden","Million euro","All providers of health care",939.05,TRUE
2013,"Sweden","Million euro","Hospitals",540.41,TRUE
2013,"Sweden","Million euro","General hospitals",509.3,TRUE
2013,"Sweden","Million euro","Mental health hospitals",21.01,TRUE
2013,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Iceland","Million euro","All providers of health care",991.84,FALSE
2013,"Iceland","Million euro","Hospitals",376.49,FALSE
2013,"Iceland","Million euro","General hospitals",376.49,FALSE
2013,"Iceland","Million euro","Mental health hospitals",0,TRUE
2013,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2013,"Liechtenstein","Million euro","All providers of health care",276.68,FALSE
2013,"Liechtenstein","Million euro","Hospitals",27.9,FALSE
2013,"Liechtenstein","Million euro","General hospitals",27.9,FALSE
2013,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2013,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2013,"Norway","Million euro","All providers of health care",939.05,TRUE
2013,"Norway","Million euro","Hospitals",540.41,TRUE
2013,"Norway","Million euro","General hospitals",509.3,TRUE
2013,"Norway","Million euro","Mental health hospitals",21.01,TRUE
2013,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2013,"Switzerland","Million euro","All providers of health care",939.05,TRUE
2013,"Switzerland","Million euro","Hospitals",540.41,TRUE
2013,"Switzerland","Million euro","General hospitals",509.3,TRUE
2013,"Switzerland","Million euro","Mental health hospitals",21.01,TRUE
2013,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"United Kingdom","Million euro","All providers of health care",939.05,TRUE
2013,"United Kingdom","Million euro","Hospitals",540.41,TRUE
2013,"United Kingdom","Million euro","General hospitals",509.3,TRUE
2013,"United Kingdom","Million euro","Mental health hospitals",21.01,TRUE
2013,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",238.84,TRUE
2013,"Bosnia and Herzegovina","Million euro","All providers of health care",457,TRUE
2013,"Bosnia and Herzegovina","Million euro","Hospitals",457,FALSE
2013,"Bosnia and Herzegovina","Million euro","General hospitals",424.78,FALSE
2013,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.56,FALSE
2013,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",28.66,FALSE
2014,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",795.04,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Hospitals",532.4,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","General hospitals",556.35,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",22.02,TRUE
2014,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",795.04,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",532.4,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",556.35,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",22.02,TRUE
2014,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",795.04,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",532.4,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",556.35,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",22.02,TRUE
2014,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",795.04,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",532.4,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",556.35,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",22.02,TRUE
2014,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",795.04,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",532.4,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",556.35,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",22.02,TRUE
2014,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","All providers of health care",795.04,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Hospitals",532.4,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","General hospitals",556.35,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",22.02,TRUE
2014,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",795.04,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",532.4,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",556.35,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",22.02,TRUE
2014,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Belgium","Million euro","All providers of health care",283.02,TRUE
2014,"Belgium","Million euro","Hospitals",532.4,TRUE
2014,"Belgium","Million euro","General hospitals",556.35,TRUE
2014,"Belgium","Million euro","Mental health hospitals",72.11,TRUE
2014,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",72.11,FALSE
2014,"Bulgaria","Million euro","All providers of health care",272.77,TRUE
2014,"Bulgaria","Million euro","Hospitals",272.77,TRUE
2014,"Bulgaria","Million euro","General hospitals",975.4,FALSE
2014,"Bulgaria","Million euro","Mental health hospitals",22.02,FALSE
2014,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,FALSE
2014,"Czechia","Million euro","All providers of health care",333.75,TRUE
2014,"Czechia","Million euro","Hospitals",333.75,TRUE
2014,"Czechia","Million euro","General hospitals",333.75,TRUE
2014,"Czechia","Million euro","Mental health hospitals",173.28,FALSE
2014,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",333.75,FALSE
2014,"Denmark","Million euro","All providers of health care",283.02,TRUE
2014,"Denmark","Million euro","Hospitals",532.4,TRUE
2014,"Denmark","Million euro","General hospitals",556.35,TRUE
2014,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2014,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",795.04,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",532.4,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",556.35,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",22.02,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Estonia","Million euro","All providers of health care",932.1,TRUE
2014,"Estonia","Million euro","Hospitals",585.6,FALSE
2014,"Estonia","Million euro","General hospitals",556.35,FALSE
2014,"Estonia","Million euro","Mental health hospitals",3.32,FALSE
2014,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",25.93,FALSE
2014,"Ireland","Million euro","All providers of health care",716.39,TRUE
2014,"Ireland","Million euro","Hospitals",585.6,TRUE
2014,"Ireland","Million euro","General hospitals",556.35,TRUE
2014,"Ireland","Million euro","Mental health hospitals",286.53,FALSE
2014,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",716.39,FALSE
2014,"Greece","Million euro","All providers of health care",546.19,TRUE
2014,"Greece","Million euro","Hospitals",546.19,TRUE
2014,"Greece","Million euro","General hospitals",556.35,TRUE
2014,"Greece","Million euro","Mental health hospitals",355.55,FALSE
2014,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",546.19,FALSE
2014,"Spain","Million euro","All providers of health care",759.25,TRUE
2014,"Spain","Million euro","Hospitals",585.6,TRUE
2014,"Spain","Million euro","General hospitals",759.25,TRUE
2014,"Spain","Million euro","Mental health hospitals",759.25,FALSE
2014,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"France","Million euro","All providers of health care",387.5,TRUE
2014,"France","Million euro","Hospitals",532.4,TRUE
2014,"France","Million euro","General hospitals",556.35,TRUE
2014,"France","Million euro","Mental health hospitals",22.02,TRUE
2014,"France","Million euro","Specialised hospitals (other than mental health hospitals)",387.5,FALSE
2014,"Croatia","Million euro","All providers of health care",79.63,TRUE
2014,"Croatia","Million euro","Hospitals",79.63,TRUE
2014,"Croatia","Million euro","General hospitals",556.35,TRUE
2014,"Croatia","Million euro","Mental health hospitals",43.3,FALSE
2014,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",79.63,FALSE
2014,"Italy","Million euro","All providers of health care",795.04,TRUE
2014,"Italy","Million euro","Hospitals",532.4,TRUE
2014,"Italy","Million euro","General hospitals",556.35,TRUE
2014,"Italy","Million euro","Mental health hospitals",22.02,TRUE
2014,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Cyprus","Million euro","All providers of health care",440.97,TRUE
2014,"Cyprus","Million euro","Hospitals",532.4,FALSE
2014,"Cyprus","Million euro","General hospitals",440.97,FALSE
2014,"Cyprus","Million euro","Mental health hospitals",13.16,FALSE
2014,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",78.27,FALSE
2014,"Latvia","Million euro","All providers of health care",344.77,TRUE
2014,"Latvia","Million euro","Hospitals",434.22,FALSE
2014,"Latvia","Million euro","General hospitals",344.77,FALSE
2014,"Latvia","Million euro","Mental health hospitals",34.31,FALSE
2014,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",55.14,FALSE
2014,"Lithuania","Million euro","All providers of health care",638.76,TRUE
2014,"Lithuania","Million euro","Hospitals",764.54,FALSE
2014,"Lithuania","Million euro","General hospitals",638.76,FALSE
2014,"Lithuania","Million euro","Mental health hospitals",15.84,FALSE
2014,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",109.95,FALSE
2014,"Luxembourg","Million euro","All providers of health care",739.41,TRUE
2014,"Luxembourg","Million euro","Hospitals",835.3,FALSE
2014,"Luxembourg","Million euro","General hospitals",739.41,FALSE
2014,"Luxembourg","Million euro","Mental health hospitals",41.34,FALSE
2014,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",54.55,FALSE
2014,"Hungary","Million euro","All providers of health care",227.03,TRUE
2014,"Hungary","Million euro","Hospitals",532.4,TRUE
2014,"Hungary","Million euro","General hospitals",556.35,TRUE
2014,"Hungary","Million euro","Mental health hospitals",6.23,FALSE
2014,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",227.03,FALSE
2014,"Malta","Million euro","All providers of health care",795.04,FALSE
2014,"Malta","Million euro","Hospitals",338.87,FALSE
2014,"Malta","Million euro","General hospitals",292.73,FALSE
2014,"Malta","Million euro","Mental health hospitals",23.49,FALSE
2014,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",22.65,FALSE
2014,"Netherlands","Million euro","All providers of health care",795.04,TRUE
2014,"Netherlands","Million euro","Hospitals",532.4,TRUE
2014,"Netherlands","Million euro","General hospitals",556.35,TRUE
2014,"Netherlands","Million euro","Mental health hospitals",22.02,TRUE
2014,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",969.18,FALSE
2014,"Austria","Million euro","All providers of health care",795.04,TRUE
2014,"Austria","Million euro","Hospitals",532.4,TRUE
2014,"Austria","Million euro","General hospitals",556.35,TRUE
2014,"Austria","Million euro","Mental health hospitals",22.02,TRUE
2014,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Poland","Million euro","All providers of health care",484.43,TRUE
2014,"Poland","Million euro","Hospitals",532.4,TRUE
2014,"Poland","Million euro","General hospitals",556.35,TRUE
2014,"Poland","Million euro","Mental health hospitals",420.95,FALSE
2014,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",484.43,FALSE
2014,"Portugal","Million euro","All providers of health care",283.02,TRUE
2014,"Portugal","Million euro","Hospitals",532.4,TRUE
2014,"Portugal","Million euro","General hospitals",556.35,TRUE
2014,"Portugal","Million euro","Mental health hospitals",118.99,FALSE
2014,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Romania","Million euro","All providers of health care",509.61,TRUE
2014,"Romania","Million euro","Hospitals",532.4,TRUE
2014,"Romania","Million euro","General hospitals",556.35,TRUE
2014,"Romania","Million euro","Mental health hospitals",96.88,FALSE
2014,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",509.61,FALSE
2014,"Slovenia","Million euro","All providers of health care",229.39,TRUE
2014,"Slovenia","Million euro","Hospitals",532.4,TRUE
2014,"Slovenia","Million euro","General hospitals",556.35,TRUE
2014,"Slovenia","Million euro","Mental health hospitals",47.46,FALSE
2014,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",229.39,FALSE
2014,"Slovakia","Million euro","All providers of health care",33.15,TRUE
2014,"Slovakia","Million euro","Hospitals",532.4,TRUE
2014,"Slovakia","Million euro","General hospitals",556.35,TRUE
2014,"Slovakia","Million euro","Mental health hospitals",33.15,FALSE
2014,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",28.25,FALSE
2014,"Finland","Million euro","All providers of health care",283.02,TRUE
2014,"Finland","Million euro","Hospitals",532.4,TRUE
2014,"Finland","Million euro","General hospitals",556.35,TRUE
2014,"Finland","Million euro","Mental health hospitals",6.5,FALSE
2014,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Sweden","Million euro","All providers of health care",795.04,TRUE
2014,"Sweden","Million euro","Hospitals",532.4,TRUE
2014,"Sweden","Million euro","General hospitals",556.35,TRUE
2014,"Sweden","Million euro","Mental health hospitals",22.02,TRUE
2014,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Iceland","Million euro","All providers of health care",939.05,TRUE
2014,"Iceland","Million euro","Hospitals",423.01,FALSE
2014,"Iceland","Million euro","General hospitals",423.01,FALSE
2014,"Iceland","Million euro","Mental health hospitals",0,TRUE
2014,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2014,"Liechtenstein","Million euro","All providers of health care",283.02,FALSE
2014,"Liechtenstein","Million euro","Hospitals",24.15,FALSE
2014,"Liechtenstein","Million euro","General hospitals",24.15,FALSE
2014,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2014,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2014,"Norway","Million euro","All providers of health care",795.04,TRUE
2014,"Norway","Million euro","Hospitals",532.4,TRUE
2014,"Norway","Million euro","General hospitals",556.35,TRUE
2014,"Norway","Million euro","Mental health hospitals",22.02,TRUE
2014,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2014,"Switzerland","Million euro","All providers of health care",795.04,TRUE
2014,"Switzerland","Million euro","Hospitals",532.4,TRUE
2014,"Switzerland","Million euro","General hospitals",556.35,TRUE
